Student ID,Course,Degree,CGPA,Year,Placement
2019P0162P,Pharmacy,B.Pharm,7.08,4,Novartis
2019A0172A,Pharmacy,B.E,8.63,4,Ipca Laboratories
2019H0174H,Civil Engineering,M.E,7.83,4,Stantec
2019P0176P,Mechanical Engineering,B.Pharm,7.36,4,Unplaced
2019A0180A,Physics,B.E,6.21,4,Unplaced
2019A0185A,Mathematics,B.E,6.22,4,Unplaced
2019A0193A,Mathematics,B.E,8.56,4,Intel
2019A0196A,Chemical Engineering,B.E,5.66,4,INEOS
2019A0197A,Electrical and Electronics Engineering,B.E,6.77,4,ON Semiconductor
2019A0202A,Humanities and Social Sciences,B.E,9.55,4,Unplaced
2019A0207A,Pharmacy,B.E,8.25,4,Wockhardt
2019A0209A,Chemical Engineering,B.E,6.16,4,Unplaced
2019A0210A,Economics and Finanace,B.E,5.24,4,Barclays
2019A0216A,Chemical Engineering,B.E,6.44,4,Monsanto
2019A0225A,Economics and Finanace,B.E,6.02,4,Boston Consulting Group (BCG)
2019P0229P,Humanities and Social Sciences,B.Pharm,9.44,4,EY (Ernst & Young)
2019A0234A,Mathematics,B.E,6.68,4,Microsoft
2019D0241D,Pharmacy,Ph.D,5.98,4,Elucidata
2019A0246A,Biological Sciences,B.E,7.17,4,Alkem Laboratories
2019H0252H,Pharmacy,M.E,7.43,4,Unplaced
2019H0253H,Mechanical Engineering,M.E,6.79,4,Ford Motor Company
2019H0255H,Computer Science and Information Systems,M.E,7.1,4,Piramal
2019A0256A,Economics and Finanace,B.E,6.24,4,Barclays
2019A0258A,Pharmacy,B.E,5.57,4,Biocon
2019A0259A,Physics,B.E,5.64,4,SEDEMAC
2019A0263A,Computer Science and Information Systems,B.E,8.37,4,Trilogy
2019P0264P,Electrical and Electronics Engineering,B.Pharm,9.05,4,IBM
2019A0272A,Physics,B.E,5.11,4,INSTRUMENTS
2019A0281A,Mathematics,B.E,5.51,4,Unplaced
2019H0287H,Chemical Engineering,M.E,5.37,4,DuPont
2019A0289A,Chemical Engineering,B.E,8.68,4,Mitsubishi Chemical Corporation
2019A0293A,Chemical Engineering,B.E,6.32,4,3M
2019D0297D,Electrical and Electronics Engineering,Ph.D,5.09,4,Altera
2019S0300S,Electrical and Electronics Engineering,M.Sc,8.86,4,AMDET
2019A0304A,Mathematics,B.E,5.85,4,Microsoft
2019H0306H,Electrical and Electronics Engineering,M.E,8.08,4,Siemens
2019A0310A,Chemisty,B.E,5.18,4,freyr
2019A0312A,Mathematics,B.E,8.97,4,Unplaced
2019A0314A,Economics and Finanace,B.E,7.31,4,Barclays
2019A0320A,Biological Sciences,B.E,9.43,4,Pfizer
2019S0321S,Chemisty,M.Sc,8.13,4,Unplaced
2019A0322A,Chemisty,B.E,8.74,4,DataZymes
2019A0329A,Mathematics,B.E,8.02,4,Dell
2019A0332A,Chemisty,B.E,7.62,4,ExxonMobil
2019A0336A,Physics,B.E,5.47,4,proteanTecs
2019A0337A,Economics and Finanace,B.E,5.47,4,Unplaced
2019A0341A,Computer Science and Information Systems,B.E,6.42,4,IBM
2019H0348H,Mathematics,M.E,7.94,4,Amazon
2019A0350A,Physics,B.E,9.36,4,INSTRUMENTS
2019P0355P,Chemisty,B.Pharm,7.56,4,Cipla
2019P0358P,Civil Engineering,B.Pharm,7.8,4,AECOM
2019A0363A,Physics,B.E,5.71,4,proteanTecs
2019A0365A,Pharmacy,B.E,5.6,4,Unplaced
2019A0374A,Biological Sciences,B.E,8.24,4,Divis Laboratories
2019P0377P,Humanities and Social Sciences,B.Pharm,9.99,4,Accenture
2019A0387A,Mathematics,B.E,5.07,4,Google
2019A0408A,Computer Science and Information Systems,B.E,6.3,4,Mashreq
2019P0410P,Mechanical Engineering,B.Pharm,6.82,4,Oeing Lie
2019A0412A,Biological Sciences,B.E,9.75,4,Ipca Laboratories
2019A0422A,Biological Sciences,B.E,5.79,4,Unplaced
2019S0426S,Biological Sciences,M.Sc,7.2,4,Lupin Limited
2019A0427A,Mechanical Engineering,B.E,7.88,4,Unplaced
2019A0432A,Mathematics,B.E,5.54,4,MathWorks
2019A0433A,Computer Science and Information Systems,B.E,9.77,4,Unplaced
2019D0446D,Chemical Engineering,Ph.D,7.35,4,AkzoNobel
2019S0447S,Physics,M.Sc,6.06,4,Texas Instruments
2019A0448A,Pharmacy,B.E,6.88,4,Unplaced
2019H0452H,Pharmacy,M.E,8.65,4,Aurobindo Pharma
2019H0457H,Mathematics,M.E,9.12,4,Unplaced
2019H0461H,Electrical and Electronics Engineering,M.E,8.27,4,Unplaced
2019P0462P,Chemisty,B.Pharm,6.42,4,Unplaced
2019S0464S,Computer Science and Information Systems,M.Sc,9.79,4,AMD
2019P0467P,Pharmacy,B.Pharm,8.66,4,FRESENIUS
2019A0469A,Mechanical Engineering,B.E,7.53,4,Unplaced
2019A0470A,Biological Sciences,B.E,7.43,4,Aurobindo Pharma
2019H0473H,Mechanical Engineering,M.E,9.04,4,Mercedes Benz
2019A0474A,Mathematics,B.E,6.86,4,Cisco
2019P0476P,Chemical Engineering,B.Pharm,8.93,4,GSK
2019A0479A,Civil Engineering,B.E,7.57,4,Mott MacDonald
2019H0481H,Biological Sciences,M.E,5.61,4,AstraZeneca
2019H0490H,Chemisty,M.E,8.63,4,Dow
2019A0493A,Physics,B.E,9.1,4,Unplaced
2019H0504H,Mechanical Engineering,M.E,7.36,4,SpaceX
2019H0509H,Electrical and Electronics Engineering,M.E,6.04,4,SILICON LABS
2019H0514H,Mechanical Engineering,M.E,6.44,4,General Electric (GE)
2019H0518H,Humanities and Social Sciences,M.E,5.76,4,Flipkart
2019H0520H,Pharmacy,M.E,6.95,4,Strand
2019A0527A,Mechanical Engineering,B.E,6.76,4,Boeing
2019H0529H,Computer Science and Information Systems,M.E,7.78,4,Unplaced
2019A0534A,Chemisty,B.E,8.83,4,DataZymes
2019H0539H,Mathematics,M.E,7.68,4,Trilogy
2019H0540H,Civil Engineering,M.E,9.3,4,Unplaced
2019A0541A,Humanities and Social Sciences,B.E,6.43,4,Unplaced
2019A0545A,Electrical and Electronics Engineering,B.E,7.9,4,IBM
2019A0548A,Mechanical Engineering,B.E,7.85,4,Siemens
2019A0550A,Chemisty,B.E,7.85,4,Linde
2019A0552A,Biological Sciences,B.E,8.71,4,GSK Pharmaceuticals
2019P0557P,Biological Sciences,B.Pharm,6.04,4,DataZymes
2019P0558P,Humanities and Social Sciences,B.Pharm,6.23,4,IBM
2019A0559A,Civil Engineering,B.E,8.98,4,Unplaced
2019A0562A,Biological Sciences,B.E,8.74,4,DataZymes
2019A0563A,Mathematics,B.E,9.98,4,Unplaced
2019A0568A,Economics and Finanace,B.E,7.0,4,Unplaced
2019A0571A,Physics,B.E,5.84,4,CISCO
2019D0575D,Humanities and Social Sciences,Ph.D,9.5,4,State Bank of India (SBI)
2019A0583A,Mechanical Engineering,B.E,8.17,4,Ford Motor Company
2019A0586A,Chemisty,B.E,8.04,4,Aizant
2019A0590A,Physics,B.E,7.54,4,onsemi
2019H0593H,Mathematics,M.E,6.87,4,Trilogy
2019H0594H,Pharmacy,M.E,5.85,4,Wockhardt
2019H0595H,Chemisty,M.E,7.42,4,Chevron
2019P0599P,Pharmacy,B.Pharm,5.98,4,Lupin Limited
2019A0608A,Civil Engineering,B.E,8.45,4,Unplaced
2019A0613A,Civil Engineering,B.E,6.14,4,LISEN A TOLERO
2019H0616H,Civil Engineering,M.E,7.39,4,COWI
2019A0618A,Mathematics,B.E,7.95,4,Qualcomm
2019A0619A,Computer Science and Information Systems,B.E,7.85,4,Amazon
2019H0620H,Chemical Engineering,M.E,8.6,4,"KBR, Inc."
2019D0621D,Pharmacy,Ph.D,5.97,4,Unplaced
2019A0622A,Biological Sciences,B.E,6.26,4,Aragen
2019A0628A,Humanities and Social Sciences,B.E,5.03,4,Deloitte
2019A0634A,Economics and Finanace,B.E,8.83,4,Barclays
2019A0637A,Chemisty,B.E,5.96,4,ExxonMobil
2019A0639A,Economics and Finanace,B.E,9.78,4,Standard Chartered
2019A0640A,Pharmacy,B.E,7.98,4,Aizant
2019A0645A,Humanities and Social Sciences,B.E,6.54,4,Unplaced
2019P0646P,Electrical and Electronics Engineering,B.Pharm,5.03,4,Unplaced
2019A0648A,Pharmacy,B.E,9.03,4,Natco Pharma
2019A0652A,Economics and Finanace,B.E,7.14,4,Unplaced
2019A0654A,Civil Engineering,B.E,8.09,4,Obayashi Corporation
2019A0656A,Chemisty,B.E,6.63,4,Sun Pharmaceutical Industries
2019H0658H,Pharmacy,M.E,6.95,4,Ipca Laboratories
2019D0659D,Civil Engineering,Ph.D,6.4,4,AECOM
2019H0661H,Computer Science and Information Systems,M.E,7.69,4,Western Digital
2019A0663A,Physics,B.E,5.37,4,Unplaced
2019A0670A,Economics and Finanace,B.E,9.53,4,BNP Paribas
2019H0672H,Economics and Finanace,M.E,7.34,4,Unplaced
2019A0675A,Chemisty,B.E,5.6,4,ExxonMobil
2019H0676H,Electrical and Electronics Engineering,M.E,6.98,4,Fujitsu
2019H0678H,Mathematics,M.E,6.87,4,Mediatek
2019A0685A,Chemical Engineering,B.E,8.84,4,Evonik Industries
2019A0688A,Pharmacy,B.E,7.88,4,КАВІ
2019D0689D,Mathematics,Ph.D,8.91,4,Unplaced
2019H0691H,Biological Sciences,M.E,8.12,4,Divis Laboratories
2019H0705H,Economics and Finanace,M.E,5.14,4,Capital IQ
2019A0706A,Chemical Engineering,B.E,9.17,4,Occidental Petroleum Corporation (OxyChem)
2019A0708A,Electrical and Electronics Engineering,B.E,5.25,4,Sony
2019A0709A,Electrical and Electronics Engineering,B.E,5.99,4,Intel
2019A0714A,Physics,B.E,9.98,4,SEDEMAC
2019A0717A,Mathematics,B.E,5.56,4,Mediatek
2019H0718H,Biological Sciences,M.E,5.04,4,Biocon
2019H0723H,Pharmacy,M.E,8.22,4,Biocon Biologics
2019H0728H,Mathematics,M.E,5.78,4,Unplaced
2019A0738A,Biological Sciences,B.E,6.66,4,FRESENIUS
2019A0740A,Electrical and Electronics Engineering,B.E,5.23,4,Sony
2019P0744P,Chemical Engineering,B.Pharm,9.84,4,"KBR, Inc."
2019H0745H,Electrical and Electronics Engineering,M.E,9.28,4,Micron
2019H0753H,Physics,M.E,5.47,4,SAMSUNG
2019A0760A,Physics,B.E,9.53,4,Dolcera
2019P0764P,Biological Sciences,B.Pharm,7.86,4,Unplaced
2019H0765H,Economics and Finanace,M.E,5.94,4,Morgan Stanley
2019A0766A,Humanities and Social Sciences,B.E,9.96,4,HDFC Bank
2019A0767A,Mechanical Engineering,B.E,6.31,4,Shell
2019A0770A,Computer Science and Information Systems,B.E,6.7,4,Wabtec
2019P0773P,Chemical Engineering,B.Pharm,8.91,4,Syngenta
2019A0775A,Chemical Engineering,B.E,6.14,4,Mitsubishi Chemical Corporation
2019A0787A,Physics,B.E,5.76,4,Panasonic
2019P0788P,Civil Engineering,B.Pharm,6.39,4,ARUP
2019H0789H,Computer Science and Information Systems,M.E,6.95,4,VISA
2019D0807D,Mathematics,Ph.D,8.71,4,Unplaced
2019H0811H,Chemical Engineering,M.E,8.13,4,Solvay
2019A0812A,Mechanical Engineering,B.E,5.84,4,Ford Motor Company
2019A0815A,Civil Engineering,B.E,9.35,4,WSP Global
2019A0822A,Mechanical Engineering,B.E,7.47,4,Unplaced
2019A0823A,Pharmacy,B.E,6.33,4,Pfizer
2019P0824P,Mechanical Engineering,B.Pharm,9.19,4,Mercedes Benz
2019A0825A,Mechanical Engineering,B.E,7.59,4,Infineon
2019A0828A,Economics and Finanace,B.E,7.9,4,Unplaced
2019H0830H,Economics and Finanace,M.E,8.24,4,Capital IQ
2019A0832A,Electrical and Electronics Engineering,B.E,9.07,4,Honeywell
2019A0835A,Chemical Engineering,B.E,6.46,4,INEOS
2019A0846A,Physics,B.E,5.45,4,Unplaced
2019A0848A,Electrical and Electronics Engineering,B.E,6.01,4,STMicroelectronics
2019A0849A,Economics and Finanace,B.E,6.69,4,Barclays
2019H0853H,Mathematics,M.E,7.69,4,Unplaced
2019A0855A,Chemical Engineering,B.E,5.45,4,"KBR, Inc."
2019P0857P,Economics and Finanace,B.Pharm,6.98,4,Deloitte
2019S0860S,Economics and Finanace,M.Sc,10.0,4,JP Morgan
2019A0864A,Civil Engineering,B.E,9.38,4,Obayashi Corporation
2019A0867A,Mechanical Engineering,B.E,7.42,4,ABB
2019A0869A,Electrical and Electronics Engineering,B.E,5.93,4,Analog Devices
2019A0870A,Pharmacy,B.E,7.88,4,Unplaced
2019S0881S,Humanities and Social Sciences,M.Sc,8.09,4,Flipkart
2019A0887A,Physics,B.E,5.14,4,MEDIATEK
2019H0889H,Electrical and Electronics Engineering,M.E,6.08,4,CISCO
2019A0891A,Economics and Finanace,B.E,6.16,4,Morgan Stanley
2019A0895A,Mechanical Engineering,B.E,5.32,4,Unplaced
2019H0898H,Chemisty,M.E,5.15,4,Sun Pharmaceutical Industries
2019A0900A,Chemical Engineering,B.E,9.73,4,Evonik Industries
2019A0901A,Electrical and Electronics Engineering,B.E,6.91,4,Intel
2019A0920A,Mathematics,B.E,5.74,4,Amazon
2019H0925H,Mechanical Engineering,M.E,9.6,4,Unplaced
2019D0926D,Pharmacy,Ph.D,7.74,4,Cadila Healthcare
2019A0929A,Civil Engineering,B.E,9.8,4,Leighton Holdings
2019A0931A,Economics and Finanace,B.E,5.29,4,Unplaced
2019S0934S,Mathematics,M.Sc,7.81,4,Mediatek
2019H0937H,Computer Science and Information Systems,M.E,9.72,4,CONFLUENT
2019A0940A,Economics and Finanace,B.E,7.81,4,Goldman Sachs
2019H0958H,Economics and Finanace,M.E,9.59,4,Unplaced
2019D0960D,Mechanical Engineering,Ph.D,8.34,4,ARUP
2019A0963A,Electrical and Electronics Engineering,B.E,8.45,4,Micron
2019A0969A,Chemisty,B.E,9.51,4,ExxonMobil
2019A0972A,Pharmacy,B.E,8.58,4,Lupin Limited
2019D0976D,Chemical Engineering,Ph.D,7.77,4,Occidental Petroleum Corporation (OxyChem)
2019A0979A,Civil Engineering,B.E,5.19,4,ARCADIS
2019H0982H,Humanities and Social Sciences,M.E,8.69,4,Infosys BPM
2019A0988A,Pharmacy,B.E,5.28,4,AstraZeneca
2019A0991A,Economics and Finanace,B.E,8.29,4,Capital IQ
2019A0999A,Pharmacy,B.E,6.17,4,Unplaced
2019A1000A,Biological Sciences,B.E,7.81,4,AstraZeneca
2019S1003S,Biological Sciences,M.Sc,8.24,4,FRESENIUS
2019P1005P,Pharmacy,B.Pharm,8.08,4,КАВІ
2019A1007A,Economics and Finanace,B.E,9.9,4,UBS
2019H1012H,Economics and Finanace,M.E,8.7,4,UBS
2019A1013A,Computer Science and Information Systems,B.E,5.72,4,Unplaced
2019H1016H,Civil Engineering,M.E,9.71,4,Unplaced
2019P1017P,Electrical and Electronics Engineering,B.Pharm,7.3,4,Panasonic
2019A1018A,Humanities and Social Sciences,B.E,9.76,4,ICICI Bank
2019A1019A,Economics and Finanace,B.E,6.69,4,Morningstar
2019H1023H,Humanities and Social Sciences,M.E,7.74,4,Hindustan Unilever Limited (HUL)
2019A1029A,Pharmacy,B.E,6.92,4,Sun Pharmaceutical Industries
2019A1034A,Chemisty,B.E,7.06,4,DataZymes
2019A1043A,Mechanical Engineering,B.E,9.52,4,Unplaced
2019A1047A,Mathematics,B.E,9.55,4,Unplaced
2019A1048A,Chemisty,B.E,7.81,4,ExxonMobil
2019D1052D,Chemisty,Ph.D,9.4,4,Linde
2019H1056H,Humanities and Social Sciences,M.E,9.47,4,WNS Global Services
2019A1063A,Economics and Finanace,B.E,8.01,4,BlackRock
2019A1064A,Biological Sciences,B.E,8.11,4,FRESENIUS
2019D1069D,Computer Science and Information Systems,Ph.D,7.24,4,VMware
2019H1070H,Economics and Finanace,M.E,5.2,4,Deutsche Bank
2019P1074P,Electrical and Electronics Engineering,B.Pharm,6.0,4,proteanTecs
2019A1077A,Mathematics,B.E,9.27,4,Dell
2019A1088A,Mechanical Engineering,B.E,5.35,4,ARUP
2019A1096A,Humanities and Social Sciences,B.E,9.09,4,Reliance Industries
2019A1097A,Mechanical Engineering,B.E,8.53,4,Siemens
2019A1111A,Physics,B.E,5.3,4,SAMSUNG
2019H1112H,Chemical Engineering,M.E,8.37,4,AkzoNobel
2019H1117H,Humanities and Social Sciences,M.E,6.79,4,Cognizant
2019H1118H,Economics and Finanace,M.E,7.5,4,Unplaced
2019P1121P,Economics and Finanace,B.Pharm,7.05,4,Citi
2019P1122P,Economics and Finanace,B.Pharm,9.62,4,Unplaced
2019H1123H,Humanities and Social Sciences,M.E,9.34,4,EY (Ernst & Young)
2019P1124P,Humanities and Social Sciences,B.Pharm,5.76,4,Unplaced
2019D1127D,Electrical and Electronics Engineering,Ph.D,6.83,4,Fujitsu
2019P1130P,Chemical Engineering,B.Pharm,5.08,4,Syngenta
2019A1134A,Civil Engineering,B.E,5.95,4,Stantec
2019A1139A,Chemisty,B.E,6.18,4,Dow
2019H1142H,Pharmacy,M.E,6.55,4,Unplaced
2019A1147A,Biological Sciences,B.E,7.24,4,Biocon
2019A1150A,Pharmacy,B.E,9.58,4,GSK Pharmaceuticals
2019H1155H,Civil Engineering,M.E,7.44,4,Assystem Stup
2019H1158H,Chemical Engineering,M.E,7.65,4,Honeywell UOP
2019H1165H,Computer Science and Information Systems,M.E,9.78,4,VMware
2019A1170A,Civil Engineering,B.E,8.95,4,Leighton Holdings
2019H1173H,Computer Science and Information Systems,M.E,5.13,4,Micron
2019H1177H,Chemical Engineering,M.E,9.68,4,Eastman Chemical Company
2019A1178A,Computer Science and Information Systems,B.E,5.99,4,Intel
2019A1181A,Biological Sciences,B.E,9.34,4,Lupin Limited
2019A1182A,Economics and Finanace,B.E,5.71,4,Citi
2019A1183A,Mathematics,B.E,5.13,4,Amazon
2019P1191P,Economics and Finanace,B.Pharm,6.69,4,Unplaced
2019A1192A,Economics and Finanace,B.E,8.75,4,Unplaced
2019D1193D,Electrical and Electronics Engineering,Ph.D,7.73,4,MICROCHIP
2019A1201A,Mathematics,B.E,6.6,4,Unplaced
2019H1203H,Mathematics,M.E,8.83,4,Dell
2019A1204A,Biological Sciences,B.E,8.35,4,SII
2019P1212P,Computer Science and Information Systems,B.Pharm,7.78,4,Piramal
2019P1216P,Humanities and Social Sciences,B.Pharm,5.14,4,KPMG
2019D1225D,Economics and Finanace,Ph.D,6.03,4,BNP Paribas
2019H1226H,Physics,M.E,6.64,4,Unplaced
2019P1227P,Mechanical Engineering,B.Pharm,8.77,4,CYNLR
2019D1235D,Pharmacy,Ph.D,5.95,4,FRESENIUS
2019P1236P,Economics and Finanace,B.Pharm,5.38,4,Deloitte
2019A1242A,Chemical Engineering,B.E,8.62,4,Evonik Industries
2019A1244A,Computer Science and Information Systems,B.E,5.11,4,Micron
2019S1246S,Civil Engineering,M.Sc,5.33,4,Mott MacDonald
2019H1247H,Biological Sciences,M.E,5.19,4,PEISION MEDICINE SOLUTIONS
2019A1250A,Computer Science and Information Systems,B.E,8.55,4,Unplaced
2019A1254A,Pharmacy,B.E,5.22,4,Unplaced
2019A1255A,Mathematics,B.E,9.76,4,Google
2019A1262A,Electrical and Electronics Engineering,B.E,5.87,4,Hitachi
2019A1264A,Computer Science and Information Systems,B.E,5.74,4,VISA
2019A1272A,Physics,B.E,6.98,4,SEDEMAC
2019H1278H,Mathematics,M.E,9.68,4,Qualcomm
2019A1279A,Civil Engineering,B.E,7.89,4,AMARARALA
2019A1281A,Civil Engineering,B.E,8.2,4,Obayashi Corporation
2019P1285P,Computer Science and Information Systems,B.Pharm,6.21,4,Microsoft
2019P1290P,Humanities and Social Sciences,B.Pharm,9.76,4,Unplaced
2019A1294A,Electrical and Electronics Engineering,B.E,8.1,4,IBM
2019A1298A,Computer Science and Information Systems,B.E,8.5,4,Pharmo Solutions
2019A1299A,Mathematics,B.E,8.85,4,Amazon
2019A1302A,Electrical and Electronics Engineering,B.E,5.19,4,Fujitsu
2019A1306A,Civil Engineering,B.E,8.02,4,Greenko Jacobs
2019H1307H,Biological Sciences,M.E,6.61,4,Dr. Reddys Laboratories
2019A1311A,Humanities and Social Sciences,B.E,6.37,4,Hindustan Unilever Limited (HUL)
2019A1313A,Computer Science and Information Systems,B.E,7.93,4,IBM
2019P1317P,Chemical Engineering,B.Pharm,6.0,4,Unplaced
2019A1320A,Civil Engineering,B.E,6.7,4,Unplaced
2019H1324H,Humanities and Social Sciences,M.E,7.48,4,Unplaced
2019A1326A,Pharmacy,B.E,7.72,4,Dr. Reddys Laboratories
2019A1327A,Humanities and Social Sciences,B.E,5.17,4,IBM
2019A1335A,Pharmacy,B.E,5.93,4,Wockhardt
2019A1344A,Pharmacy,B.E,7.37,4,Aurobindo Pharma
2019A1345A,Civil Engineering,B.E,5.5,4,Stantec
2019H1349H,Mechanical Engineering,M.E,5.82,4,Unplaced
2019H1351H,Computer Science and Information Systems,M.E,7.03,4,Tenstorrent
2019A1352A,Biological Sciences,B.E,9.35,4,Pfizer
2019A1355A,Physics,B.E,9.54,4,Unplaced
2019D1356D,Mechanical Engineering,Ph.D,9.75,4,Honda
2019H1359H,Humanities and Social Sciences,M.E,8.87,4,Capgemini
2019A1365A,Computer Science and Information Systems,B.E,9.28,4,Tenstorrent
2019P1367P,Humanities and Social Sciences,B.Pharm,6.69,4,Unplaced
2019P1382P,Chemisty,B.Pharm,9.44,4,ExxonMobil
2019S1383S,Economics and Finanace,M.Sc,6.23,4,Unplaced
2019H1384H,Physics,M.E,6.35,4,MEDIATEK
2019H1387H,Electrical and Electronics Engineering,M.E,9.07,4,Intel
2019A1391A,Computer Science and Information Systems,B.E,5.25,4,GE HealthCare
2019A1398A,Chemisty,B.E,8.92,4,ADITYA BIRLA
2019D1405D,Civil Engineering,Ph.D,5.86,4,Force
2019A1409A,Electrical and Electronics Engineering,B.E,6.1,4,Altera
2019A1412A,Civil Engineering,B.E,8.36,4,COWI
2019H1413H,Mechanical Engineering,M.E,9.3,4,Unplaced
2019D1415D,Chemical Engineering,Ph.D,7.04,4,Dow
2019A1416A,Humanities and Social Sciences,B.E,5.75,4,Unplaced
2019A1420A,Economics and Finanace,B.E,5.1,4,EY (Ernst & Young)
2019H1422H,Chemisty,M.E,8.52,4,Aragen
2019S1424S,Civil Engineering,M.Sc,6.57,4,Jacobs Engineering Group
2019A1426A,Civil Engineering,B.E,6.9,4,Leighton Holdings
2019A1428A,Pharmacy,B.E,8.49,4,Biocon Biologics
2019A1430A,Economics and Finanace,B.E,6.9,4,BNP Paribas
2019A1431A,Electrical and Electronics Engineering,B.E,8.62,4,Altera
2019A1446A,Computer Science and Information Systems,B.E,7.74,4,Cisco
2019A1450A,Mathematics,B.E,5.62,4,Google
2019H1459H,Mechanical Engineering,M.E,8.92,4,Unplaced
2019A1463A,Biological Sciences,B.E,6.44,4,Aragen
2019D1464D,Pharmacy,Ph.D,8.77,4,Sun Pharmaceutical Industries
2019A1466A,Mechanical Engineering,B.E,7.89,4,Unplaced
2019A1467A,Computer Science and Information Systems,B.E,7.62,4,Intel
2019P1468P,Chemisty,B.Pharm,7.52,4,Unplaced
2019A1471A,Computer Science and Information Systems,B.E,5.58,4,CONCR
2019A1476A,Pharmacy,B.E,8.97,4,FRESENIUS
2019A1478A,Humanities and Social Sciences,B.E,6.26,4,Boston Consulting Group (BCG)
2019D1480D,Civil Engineering,Ph.D,7.32,4,Assystem Stup
2019A1483A,Economics and Finanace,B.E,5.27,4,EY (Ernst & Young)
2019A1484A,Electrical and Electronics Engineering,B.E,9.44,4,proteanTecs
2019D1493D,Humanities and Social Sciences,Ph.D,7.02,4,Infosys BPM
2019H1496H,Humanities and Social Sciences,M.E,8.79,4,Unplaced
2019P1498P,Chemisty,B.Pharm,9.66,4,Shell
2019H1499H,Economics and Finanace,M.E,8.3,4,Unplaced
2019P1520P,Civil Engineering,B.Pharm,9.07,4,Acciona
2019A1522A,Humanities and Social Sciences,B.E,9.86,4,HDFC Bank
2019A1528A,Electrical and Electronics Engineering,B.E,8.71,4,Unplaced
2019H1530H,Civil Engineering,M.E,5.81,4,WSP Global
2019H1532H,Biological Sciences,M.E,7.18,4,Unplaced
2019A1535A,Computer Science and Information Systems,B.E,6.18,4,Micron
2019D1536D,Electrical and Electronics Engineering,Ph.D,7.94,4,Infineon
2019A1542A,Chemisty,B.E,7.7,4,Aragen
2019S1551S,Chemisty,M.Sc,9.49,4,Dow
2019H1559H,Pharmacy,M.E,5.81,4,ADITYA BIRLA
2019S1561S,Computer Science and Information Systems,M.Sc,8.27,4,Micron
2019A1566A,Chemisty,B.E,5.54,4,Shell
2019D1569D,Mechanical Engineering,Ph.D,6.2,4,FORVIA
2019P1574P,Computer Science and Information Systems,B.Pharm,6.95,4,Mashreq
2019A1575A,Humanities and Social Sciences,B.E,8.29,4,Cognizant
