Student ID,Course,Degree,CGPA,Year,Placement
2009D0524D,Mathematics,Ph.D,5.27,4,Mediatek
2009P0527P,Chemical Engineering,B.Pharm,8.27,4,Merck
2009H0534H,Mechanical Engineering,M.E,7.99,4,DOVER
2009A0541A,Physics,B.E,9.61,4,Unplaced
2009S0542S,Computer Science and Information Systems,M.Sc,5.05,4,Unplaced
2009H0544H,Mathematics,M.E,6.87,4,Teradata
2009A0546A,Chemisty,B.E,8.57,4,Dow
2009P0552P,Pharmacy,B.Pharm,7.28,4,Alkem Laboratories
2009A0553A,Computer Science and Information Systems,B.E,8.5,4,VISA
2009A0557A,Computer Science and Information Systems,B.E,5.63,4,Western Digital
2009A0560A,Economics and Finanace,B.E,7.1,4,Unplaced
2009P0563P,Biological Sciences,B.Pharm,6.33,4,SII
2009D0567D,Physics,Ph.D,6.24,4,Unplaced
2009A0580A,Biological Sciences,B.E,9.84,4,Unplaced
2009A0582A,Chemical Engineering,B.E,6.24,4,Syngenta
2009D0590D,Computer Science and Information Systems,Ph.D,9.49,4,Teradata
2009P0591P,Humanities and Social Sciences,B.Pharm,7.8,4,Wipro
2009A0595A,Chemical Engineering,B.E,7.66,4,Chevron
2009A0597A,Humanities and Social Sciences,B.E,5.0,4,Unplaced
2009H0600H,Economics and Finanace,M.E,8.61,4,Citi
2009H0601H,Civil Engineering,M.E,7.62,4,Unplaced
2009A0608A,Biological Sciences,B.E,7.86,4,Zydus Cadila
2009S0614S,Economics and Finanace,M.Sc,7.79,4,Unplaced
2009A0619A,Chemical Engineering,B.E,8.63,4,Procter & Gamble
2009A0622A,Mathematics,B.E,8.75,4,Unplaced
2009P0624P,Pharmacy,B.Pharm,7.29,4,AstraZeneca
2009A0627A,Pharmacy,B.E,5.79,4,Strand
2009H0629H,Economics and Finanace,M.E,7.06,4,Deloitte
2009A0631A,Mechanical Engineering,B.E,7.73,4,FORVIA
2009A0633A,Economics and Finanace,B.E,9.81,4,KPMG
2009A0642A,Computer Science and Information Systems,B.E,5.46,4,VMware
2009D0647D,Physics,Ph.D,9.04,4,Dolcera
2009P0649P,Economics and Finanace,B.Pharm,9.4,4,Genpact
2009A0652A,Pharmacy,B.E,8.89,4,Unplaced
2009A0656A,Chemisty,B.E,5.25,4,Unplaced
2009A0658A,Civil Engineering,B.E,7.16,4,AECOM
2009D0666D,Civil Engineering,Ph.D,5.36,4,ARCADIS
2009A0668A,Chemical Engineering,B.E,8.36,4,3M
2009H0672H,Mechanical Engineering,M.E,9.11,4,Unplaced
2009A0690A,Chemical Engineering,B.E,5.1,4,ExxonMobil
2009A0693A,Chemisty,B.E,5.99,4,BASF
2009S0700S,Pharmacy,M.Sc,6.29,4,AstraZeneca
2009A0702A,Civil Engineering,B.E,5.76,4,"Daelim Industrial Co., Ltd."
2009A0703A,Pharmacy,B.E,5.69,4,Torrent Pharmaceuticals
2009A0721A,Economics and Finanace,B.E,5.4,4,Fitch Ratings
2009A0722A,Chemisty,B.E,7.51,4,Elucidata
2009A0729A,Civil Engineering,B.E,5.33,4,"Daelim Industrial Co., Ltd."
2009H0731H,Humanities and Social Sciences,M.E,9.44,4,Unplaced
2009H0732H,Electrical and Electronics Engineering,M.E,8.88,4,MathWorks
2009A0734A,Mathematics,B.E,5.55,4,Intel
2009P0738P,Civil Engineering,B.Pharm,6.46,4,Mott MacDonald
2009A0742A,Humanities and Social Sciences,B.E,9.15,4,American Express
2009A0745A,Electrical and Electronics Engineering,B.E,7.07,4,Unplaced
2009H0751H,Chemical Engineering,M.E,7.62,4,GSK
2009A0757A,Computer Science and Information Systems,B.E,8.65,4,Amazon
2009P0761P,Humanities and Social Sciences,B.Pharm,7.49,4,McKinsey & Company
2009A0762A,Mathematics,B.E,9.04,4,Flipkart
2009A0763A,Civil Engineering,B.E,6.08,4,J. Murphy & Sons
2009D0775D,Economics and Finanace,Ph.D,6.84,4,Unplaced
2009H0785H,Chemisty,M.E,8.07,4,Dow
2009H0790H,Physics,M.E,9.24,4,Dolcera
2009H0799H,Pharmacy,M.E,7.4,4,freyr
2009A0800A,Biological Sciences,B.E,8.23,4,Novartis
2009A0802A,Humanities and Social Sciences,B.E,8.92,4,Accenture
2009A0808A,Biological Sciences,B.E,6.7,4,Unplaced
2009A0813A,Computer Science and Information Systems,B.E,7.07,4,Western Digital
2009P0817P,Civil Engineering,B.Pharm,9.57,4,Unplaced
2009A0818A,Mathematics,B.E,5.12,4,Intel
2009A0823A,Civil Engineering,B.E,8.62,4,ARCADIS
2009A0832A,Mathematics,B.E,6.6,4,Unplaced
2009S0843S,Electrical and Electronics Engineering,M.Sc,6.96,4,LG Electronics
2009H0848H,Pharmacy,M.E,8.22,4,Ipca Laboratories
2009A0858A,Computer Science and Information Systems,B.E,7.66,4,Teradata
2009A0860A,Mathematics,B.E,5.8,4,Unplaced
2009A0862A,Physics,B.E,7.95,4,Unplaced
2009A0865A,Physics,B.E,9.65,4,INSTRUMENTS
2009H0866H,Chemical Engineering,M.E,7.96,4,Unplaced
2009A0867A,Economics and Finanace,B.E,7.78,4,Morningstar
2009A0868A,Chemisty,B.E,6.54,4,Biocon Biologics
2009A0869A,Chemical Engineering,B.E,7.99,4,3M
2009H0873H,Chemisty,M.E,8.3,4,Unplaced
2009A0874A,Mathematics,B.E,6.46,4,Teradata
2009A0878A,Chemical Engineering,B.E,7.91,4,ADM (Archer Daniels Midland)
2009A0883A,Civil Engineering,B.E,7.16,4,Greenko Jacobs
2009A0884A,Pharmacy,B.E,6.59,4,kmk
2009P0890P,Chemisty,B.Pharm,8.61,4,DuPont
2009A0892A,Chemical Engineering,B.E,5.69,4,DuPont
2009A0893A,Humanities and Social Sciences,B.E,9.47,4,Boston Consulting Group (BCG)
2009H0894H,Mechanical Engineering,M.E,5.9,4,Caterpillar Inc.
2009H0898H,Physics,M.E,7.51,4,Tenstorrent
2009A0907A,Mathematics,B.E,8.89,4,Intel
2009D0908D,Humanities and Social Sciences,Ph.D,7.56,4,Amazon
2009A0909A,Mechanical Engineering,B.E,8.67,4,Shell
2009A0920A,Mechanical Engineering,B.E,8.69,4,Unplaced
2009A0925A,Humanities and Social Sciences,B.E,8.76,4,WNS Global Services
2009A0926A,Electrical and Electronics Engineering,B.E,6.19,4,Unplaced
2009D0930D,Biological Sciences,Ph.D,5.84,4,Aragen
2009D0932D,Electrical and Electronics Engineering,Ph.D,8.42,4,proteanTecs
2009A0933A,Humanities and Social Sciences,B.E,6.31,4,Unplaced
2009A0934A,Biological Sciences,B.E,6.44,4,Wockhardt
2009D0939D,Computer Science and Information Systems,Ph.D,8.27,4,Texas Instruments
2009A0945A,Mathematics,B.E,5.52,4,Google
2009P0957P,Computer Science and Information Systems,B.Pharm,8.89,4,Qualcomm
2009A0960A,Chemisty,B.E,7.2,4,ExxonMobil
2009A0964A,Mechanical Engineering,B.E,8.22,4,FORVIA
2009P0967P,Humanities and Social Sciences,B.Pharm,5.09,4,Unplaced
2009A0970A,Chemisty,B.E,8.5,4,ExxonMobil
2009S0971S,Mechanical Engineering,M.Sc,5.02,4,TATA
2009S0973S,Mathematics,M.Sc,6.13,4,Teradata
2009A0974A,Physics,B.E,9.09,4,Texas Instruments
2009H0976H,Economics and Finanace,M.E,8.41,4,Citi
2009A0983A,Pharmacy,B.E,8.44,4,Cipla
2009H0984H,Chemical Engineering,M.E,9.43,4,Monsanto
2009A0988A,Humanities and Social Sciences,B.E,7.67,4,Tata Consultancy Services (TCS)
2009S0991S,Electrical and Electronics Engineering,M.Sc,5.59,4,IBM
2009D0994D,Biological Sciences,Ph.D,8.68,4,GSK Pharmaceuticals
2009A1001A,Chemical Engineering,B.E,9.02,4,Bayer
2009A1002A,Economics and Finanace,B.E,9.06,4,Capital IQ
2009P1014P,Electrical and Electronics Engineering,B.Pharm,8.47,4,NXP Semiconductors
2009D1018D,Mechanical Engineering,Ph.D,5.9,4,Lockheed Martin
2009A1025A,Chemisty,B.E,8.43,4,kmk
2009H1029H,Mechanical Engineering,M.E,9.03,4,Unplaced
2009H1036H,Civil Engineering,M.E,5.49,4,"Daelim Industrial Co., Ltd."
2009P1038P,Chemical Engineering,B.Pharm,7.35,4,Solvay
2009A1040A,Civil Engineering,B.E,9.64,4,Unplaced
2009A1045A,Computer Science and Information Systems,B.E,5.68,4,GE HealthCare
2009H1050H,Chemical Engineering,M.E,7.06,4,Eastman Chemical Company
2009S1051S,Civil Engineering,M.Sc,7.96,4,RAMBOLL
2009H1052H,Computer Science and Information Systems,M.E,5.07,4,VISA
2009A1058A,Electrical and Electronics Engineering,B.E,7.66,4,Siemens
2009A1059A,Physics,B.E,9.11,4,AMDET
2009A1069A,Mathematics,B.E,5.16,4,Unplaced
2009A1078A,Mathematics,B.E,5.57,4,Unplaced
2009H1081H,Economics and Finanace,M.E,9.49,4,EY (Ernst & Young)
2009P1086P,Civil Engineering,B.Pharm,9.46,4,Mott MacDonald
2009A1093A,Humanities and Social Sciences,B.E,6.73,4,Accenture
2009D1096D,Mathematics,Ph.D,8.22,4,Intel
2009A1098A,Humanities and Social Sciences,B.E,7.97,4,Infosys
2009A1107A,Economics and Finanace,B.E,7.87,4,Thomson Reuters
2009A1110A,Economics and Finanace,B.E,5.74,4,Bain & Company
2009A1112A,Biological Sciences,B.E,7.02,4,КАВІ
2009A1115A,Pharmacy,B.E,8.53,4,Strand
2009H1117H,Mechanical Engineering,M.E,8.64,4,ABB
2009A1118A,Economics and Finanace,B.E,8.45,4,FactSet
2009S1124S,Civil Engineering,M.Sc,5.11,4,ARCADIS
2009D1126D,Mathematics,Ph.D,6.97,4,Amazon
2009A1131A,Economics and Finanace,B.E,6.76,4,Morningstar
2009S1132S,Mathematics,M.Sc,5.44,4,BLEND360
2009H1133H,Physics,M.E,9.96,4,Tenstorrent
2009A1134A,Computer Science and Information Systems,B.E,5.82,4,Texas Instruments
2009A1138A,Chemical Engineering,B.E,9.67,4,Wood Group
2009A1140A,Electrical and Electronics Engineering,B.E,5.87,4,NEC Corporation
2009A1142A,Civil Engineering,B.E,5.93,4,Unplaced
2009A1145A,Humanities and Social Sciences,B.E,7.8,4,Cognizant
2009A1147A,Chemisty,B.E,6.31,4,kmk
2009P1152P,Mechanical Engineering,B.Pharm,8.73,4,Boeing
2009H1168H,Economics and Finanace,M.E,8.89,4,Moodys Investors Service
2009A1180A,Chemisty,B.E,9.91,4,Unplaced
2009A1182A,Chemical Engineering,B.E,5.09,4,ADM (Archer Daniels Midland)
2009A1198A,Mathematics,B.E,9.26,4,Unplaced
2009D1201D,Chemisty,Ph.D,9.17,4,Unplaced
2009A1207A,Economics and Finanace,B.E,7.47,4,Standard Chartered
2009A1209A,Pharmacy,B.E,9.88,4,Abbott Laboratories
2009A1213A,Chemisty,B.E,5.06,4,Linde
2009A1214A,Pharmacy,B.E,5.53,4,Alkem Laboratories
2009A1216A,Chemical Engineering,B.E,5.72,4,Monsanto
2009H1220H,Economics and Finanace,M.E,6.0,4,UBS
2009A1221A,Chemical Engineering,B.E,6.16,4,Unplaced
2009A1224A,Humanities and Social Sciences,B.E,8.33,4,Wipro
2009A1232A,Chemical Engineering,B.E,8.31,4,Baker Hughes
2009A1233A,Humanities and Social Sciences,B.E,6.01,4,Boston Consulting Group (BCG)
2009A1237A,Electrical and Electronics Engineering,B.E,7.25,4,Unplaced
2009A1240A,Physics,B.E,5.82,4,Tenstorrent
2009H1241H,Chemisty,M.E,6.56,4,Cipla
2009D1242D,Humanities and Social Sciences,Ph.D,8.82,4,Flipkart
2009A1243A,Pharmacy,B.E,7.77,4,kmk
2009A1246A,Humanities and Social Sciences,B.E,7.96,4,Capgemini
2009A1257A,Mathematics,B.E,6.63,4,BLEND360
2009A1258A,Pharmacy,B.E,9.32,4,Abbott Laboratories
2009A1259A,Computer Science and Information Systems,B.E,5.1,4,Tenstorrent
2009S1262S,Mechanical Engineering,M.Sc,5.49,4,Procter & Gamble
2009A1268A,Biological Sciences,B.E,6.49,4,Wockhardt
2009A1272A,Mechanical Engineering,B.E,9.01,4,TATA
2009H1279H,Mechanical Engineering,M.E,7.5,4,Lockheed Martin
2009A1280A,Computer Science and Information Systems,B.E,9.69,4,VISA
2009A1282A,Mathematics,B.E,6.0,4,Unplaced
2009A1285A,Pharmacy,B.E,6.02,4,Zydus Cadila
2009S1290S,Humanities and Social Sciences,M.Sc,7.43,4,EY (Ernst & Young)
2009A1304A,Economics and Finanace,B.E,9.16,4,MSCI
2009A1305A,Physics,B.E,8.72,4,Panasonic
2009H1307H,Civil Engineering,M.E,9.85,4,ARUP
2009P1310P,Economics and Finanace,B.Pharm,7.73,4,Fitch Ratings
2009S1319S,Humanities and Social Sciences,M.Sc,6.94,4,State Bank of India (SBI)
2009A1322A,Humanities and Social Sciences,B.E,8.16,4,Unplaced
2009A1324A,Humanities and Social Sciences,B.E,7.36,4,Infosys
2009H1329H,Pharmacy,M.E,8.21,4,Aurobindo Pharma
2009D1330D,Pharmacy,Ph.D,5.68,4,SII
2009A1337A,Computer Science and Information Systems,B.E,5.99,4,Unplaced
2009A1338A,Economics and Finanace,B.E,5.91,4,Barclays
2009H1343H,Biological Sciences,M.E,7.01,4,Pfizer
2009A1346A,Biological Sciences,B.E,8.59,4,Pfizer
2009A1347A,Humanities and Social Sciences,B.E,9.14,4,Cognizant
2009A1350A,Computer Science and Information Systems,B.E,8.73,4,VISA
2009H1353H,Physics,M.E,8.39,4,A Lam
2009S1357S,Economics and Finanace,M.Sc,7.91,4,Citi
2009D1359D,Economics and Finanace,Ph.D,9.87,4,BlackRock
2009A1360A,Pharmacy,B.E,6.06,4,Unplaced
2009H1365H,Biological Sciences,M.E,6.27,4,Biocon
2009H1374H,Physics,M.E,6.8,4,SILICON LABS
2009A1378A,Economics and Finanace,B.E,8.68,4,Citi
2009A1379A,Chemisty,B.E,7.78,4,kmk
2009H1381H,Civil Engineering,M.E,5.92,4,LISEN A TOLERO
2009A1382A,Computer Science and Information Systems,B.E,5.82,4,Intel
2009A1383A,Electrical and Electronics Engineering,B.E,5.58,4,proteanTecs
2009A1384A,Biological Sciences,B.E,7.21,4,Novartis
2009A1397A,Humanities and Social Sciences,B.E,9.15,4,Unplaced
2009A1400A,Biological Sciences,B.E,8.28,4,Alkem Laboratories
2009A1404A,Mathematics,B.E,9.76,4,Intel
2009A1406A,Civil Engineering,B.E,9.83,4,Balfour Beatty
2009P1408P,Chemisty,B.Pharm,6.94,4,Procter & Gamble
2009A1410A,Chemical Engineering,B.E,6.49,4,Monsanto
2009A1413A,Mathematics,B.E,6.0,4,Mediatek
2009A1414A,Electrical and Electronics Engineering,B.E,7.38,4,Unplaced
2009S1416S,Mechanical Engineering,M.Sc,5.93,4,Johnson Controls
2009A1425A,Mathematics,B.E,5.54,4,Intel
2009A1428A,Mathematics,B.E,5.08,4,Teradata
2009D1429D,Chemisty,Ph.D,8.93,4,Shell
2009A1431A,Economics and Finanace,B.E,7.94,4,Capital IQ
2009A1437A,Chemisty,B.E,8.28,4,Linde
2009A1438A,Physics,B.E,7.03,4,MEDIATEK
2009A1440A,Physics,B.E,8.37,4,Qualcomm
2009P1446P,Chemical Engineering,B.Pharm,6.5,4,INEOS
2009A1449A,Physics,B.E,8.51,4,MICROCHIP
2009A1450A,Humanities and Social Sciences,B.E,5.1,4,Wipro
2009H1452H,Mechanical Engineering,M.E,9.15,4,ANAND
2009H1454H,Pharmacy,M.E,9.24,4,Biocon Biologics
2009H1456H,Biological Sciences,M.E,7.44,4,Pfizer
2009A1457A,Mathematics,B.E,7.96,4,Flipkart
2009A1460A,Computer Science and Information Systems,B.E,9.46,4,MathWorks
2009H1466H,Mechanical Engineering,M.E,9.27,4,CYNLR
2009A1467A,Chemisty,B.E,9.42,4,Linde
2009A1472A,Civil Engineering,B.E,5.78,4,Leighton Holdings
2009H1473H,Chemical Engineering,M.E,8.97,4,PPG Industries
2009A1479A,Chemical Engineering,B.E,7.81,4,DuPont
2009A1483A,Physics,B.E,5.25,4,proteanTecs
2009A1489A,Physics,B.E,7.21,4,MICROCHIP
2009P1492P,Civil Engineering,B.Pharm,7.2,4,Gammon Construction
2009H1493H,Biological Sciences,M.E,6.23,4,Zydus
2009A1495A,Chemical Engineering,B.E,6.33,4,Procter & Gamble
2009A1497A,Chemisty,B.E,8.77,4,Sun Pharmaceutical Industries
2009S1498S,Civil Engineering,M.Sc,5.69,4,Orascom Construction
2009A1499A,Electrical and Electronics Engineering,B.E,9.59,4,INSTRUMENTS
2009H1503H,Chemical Engineering,M.E,6.69,4,Monsanto
2009A1504A,Chemisty,B.E,7.17,4,Sun Pharmaceutical Industries
2009A1511A,Mathematics,B.E,8.12,4,Flipkart
2009H1512H,Physics,M.E,6.73,4,Intel
2009D1514D,Biological Sciences,Ph.D,7.69,4,PEISION MEDICINE SOLUTIONS
2009S1532S,Physics,M.Sc,7.13,4,proteanTecs
2009H1533H,Chemical Engineering,M.E,5.46,4,Monsanto
2009P1534P,Chemisty,B.Pharm,7.38,4,FRESENIUS
2009H1535H,Chemical Engineering,M.E,6.85,4,Unplaced
2009H1536H,Mechanical Engineering,M.E,7.79,4,Shell
2009A1537A,Computer Science and Information Systems,B.E,7.92,4,MathWorks
2009P1538P,Humanities and Social Sciences,B.Pharm,8.45,4,Unplaced
2009H1540H,Chemisty,M.E,7.53,4,Honeywell UOP
2009H1544H,Chemical Engineering,M.E,8.01,4,ADM (Archer Daniels Midland)
2009A1549A,Chemisty,B.E,5.71,4,Sun Pharmaceutical Industries
2009A1551A,Computer Science and Information Systems,B.E,6.08,4,AMD
2009A1553A,Chemical Engineering,B.E,9.35,4,Procter & Gamble
2009A1554A,Humanities and Social Sciences,B.E,7.87,4,Aditya Birla Group
2009H1555H,Economics and Finanace,M.E,8.91,4,Barclays
2009A1557A,Chemisty,B.E,7.52,4,Linde
2009A1559A,Physics,B.E,6.63,4,Unplaced
2009H1560H,Electrical and Electronics Engineering,M.E,6.16,4,Analog Devices
2009P1561P,Economics and Finanace,B.Pharm,7.7,4,McKinsey & Company
2009A1566A,Mechanical Engineering,B.E,7.61,4,Unplaced
2009P1570P,Civil Engineering,B.Pharm,9.15,4,The Walsh Group
2009A1572A,Electrical and Electronics Engineering,B.E,7.94,4,CISCO
2009A1578A,Chemisty,B.E,6.53,4,Cipla
2009H1585H,Humanities and Social Sciences,M.E,7.54,4,Unplaced
2009A1591A,Computer Science and Information Systems,B.E,7.84,4,CONCR
2009A1594A,Civil Engineering,B.E,7.69,4,Leighton Holdings
2009A1598A,Biological Sciences,B.E,9.67,4,Unplaced
2009A1599A,Computer Science and Information Systems,B.E,7.99,4,BLEND360
2009D1611D,Pharmacy,Ph.D,9.61,4,Alkem Laboratories
2009A1613A,Electrical and Electronics Engineering,B.E,7.78,4,Microsemi
2009A1615A,Mathematics,B.E,5.15,4,Intel
2009P1616P,Pharmacy,B.Pharm,5.62,4,Unplaced
2009A1623A,Physics,B.E,6.11,4,onsemi
2009A1624A,Economics and Finanace,B.E,5.18,4,BlackRock
2009P1626P,Biological Sciences,B.Pharm,5.98,4,Unplaced
2009A1627A,Chemical Engineering,B.E,9.35,4,DuPont
2009S1634S,Pharmacy,M.Sc,7.8,4,Wockhardt
2009A1636A,Economics and Finanace,B.E,7.16,4,Genpact
2009A1637A,Computer Science and Information Systems,B.E,5.61,4,Mashreq
2009S1643S,Physics,M.Sc,6.13,4,SILICON LABS
2009P1649P,Computer Science and Information Systems,B.Pharm,6.24,4,Unplaced
2009H1652H,Chemical Engineering,M.E,8.88,4,Unplaced
2009A1656A,Chemisty,B.E,5.31,4,Chevron
2009A1657A,Biological Sciences,B.E,6.51,4,Pfizer
2009A1659A,Mathematics,B.E,5.26,4,BLEND360
2009A1660A,Electrical and Electronics Engineering,B.E,5.48,4,IBM
