Student ID,Course,Degree,CGPA,Year
2019H0139H,Electrical and Electronics Engineering,M.E,8.84,2
2019H0140H,Electrical and Electronics Engineering,M.E,6.64,3
2019A0141A,Economics and Finanace,B.E,9.98,4
2019H0142H,Civil Engineering,M.E,8.51,4
2019D0143D,Chemical Engineering,Ph.D,6.39,1
2019A0144A,Mathematics,B.E,5.78,4
2019P0145P,Chemisty,B.Pharm,8.2,3
2019A0146A,Mechanical Engineering,B.E,5.16,4
2019H0147H,Biological Sciences,M.E,9.68,3
2019A0148A,Electrical and Electronics Engineering,B.E,9.89,2
2019H0149H,Biological Sciences,M.E,6.06,1
2019A0150A,Pharmacy,B.E,7.11,3
2019A0151A,Pharmacy,B.E,5.88,2
2019A0152A,Chemical Engineering,B.E,6.37,1
2019A0153A,Computer Science and Information Systems,B.E,9.37,4
2019H0154H,Electrical and Electronics Engineering,M.E,7.62,3
2019H0155H,Chemisty,M.E,9.15,1
2019A0156A,Electrical and Electronics Engineering,B.E,6.71,3
2019A0157A,Chemisty,B.E,5.99,4
2019A0158A,Humanities and Social Sciences,B.E,7.38,2
2019H0159H,Physics,M.E,7.18,4
2019D0160D,Biological Sciences,Ph.D,7.8,2
2019H0161H,Chemical Engineering,M.E,8.61,2
2019H0162H,Economics and Finanace,M.E,8.32,3
2019P0163P,Biological Sciences,B.Pharm,5.75,4
2019P0164P,Chemisty,B.Pharm,7.5,3
2019S0165S,Chemical Engineering,M.Sc,8.96,4
2019A0166A,Computer Science and Information Systems,B.E,7.6,1
2019A0167A,Humanities and Social Sciences,B.E,9.72,2
2019A0168A,Pharmacy,B.E,7.25,1
2019A0169A,Biological Sciences,B.E,6.09,2
2019H0170H,Electrical and Electronics Engineering,M.E,8.48,2
2019H0171H,Mechanical Engineering,M.E,6.89,3
2019A0172A,Civil Engineering,B.E,9.76,1
2019H0173H,Economics and Finanace,M.E,9.07,1
2019H0174H,Computer Science and Information Systems,M.E,9.48,1
2019P0175P,Humanities and Social Sciences,B.Pharm,8.24,4
2019H0176H,Electrical and Electronics Engineering,M.E,7.05,3
2019D0177D,Mathematics,Ph.D,7.13,3
2019A0178A,Chemical Engineering,B.E,9.63,4
2019A0179A,Electrical and Electronics Engineering,B.E,6.87,2
2019A0180A,Mathematics,B.E,7.18,3
2019A0181A,Pharmacy,B.E,8.44,4
2019A0182A,Pharmacy,B.E,6.42,1
2019A0183A,Chemical Engineering,B.E,9.03,1
2019A0184A,Chemical Engineering,B.E,8.25,4
2019D0185D,Chemical Engineering,Ph.D,7.48,1
2019A0186A,Pharmacy,B.E,7.22,1
2019A0187A,Pharmacy,B.E,6.45,4
2019D0188D,Civil Engineering,Ph.D,6.11,4
2019A0189A,Mathematics,B.E,6.91,2
2019A0190A,Humanities and Social Sciences,B.E,9.75,3
2019A0191A,Humanities and Social Sciences,B.E,7.06,4
2019A0192A,Biological Sciences,B.E,9.7,2
2019A0193A,Mathematics,B.E,6.42,3
2019A0194A,Computer Science and Information Systems,B.E,9.19,4
2019P0195P,Pharmacy,B.Pharm,6.21,4
2019H0196H,Biological Sciences,M.E,5.08,2
2019D0197D,Economics and Finanace,Ph.D,9.2,3
2019P0198P,Economics and Finanace,B.Pharm,5.85,4
2019H0199H,Civil Engineering,M.E,7.78,4
2019H0200H,Civil Engineering,M.E,8.08,4
2019A0201A,Biological Sciences,B.E,9.01,4
2019A0202A,Chemisty,B.E,9.7,4
2019A0203A,Physics,B.E,5.87,3
2019A0204A,Mathematics,B.E,5.79,2
2019P0205P,Chemical Engineering,B.Pharm,8.55,2
2019A0206A,Mathematics,B.E,5.59,4
2019A0207A,Pharmacy,B.E,9.58,2
2019A0208A,Economics and Finanace,B.E,6.02,1
2019H0209H,Biological Sciences,M.E,7.19,2
2019A0210A,Biological Sciences,B.E,8.09,1
2019A0211A,Mechanical Engineering,B.E,6.91,2
2019H0212H,Humanities and Social Sciences,M.E,8.17,3
2019A0213A,Chemisty,B.E,6.2,2
2019A0214A,Computer Science and Information Systems,B.E,5.97,2
2019H0215H,Physics,M.E,8.9,4
2019H0216H,Computer Science and Information Systems,M.E,8.3,3
2019H0217H,Chemical Engineering,M.E,9.67,1
2019P0218P,Pharmacy,B.Pharm,9.92,1
2019A0219A,Chemical Engineering,B.E,7.3,1
2019A0220A,Chemical Engineering,B.E,5.71,3
2019D0221D,Chemisty,Ph.D,5.46,4
2019D0222D,Economics and Finanace,Ph.D,9.56,2
2019D0223D,Electrical and Electronics Engineering,Ph.D,5.5,1
2019A0224A,Electrical and Electronics Engineering,B.E,5.37,1
2019S0225S,Civil Engineering,M.Sc,8.44,4
2019A0226A,Economics and Finanace,B.E,8.17,4
2019S0227S,Chemisty,M.Sc,5.9,1
2019H0228H,Chemisty,M.E,8.3,1
2019H0229H,Chemical Engineering,M.E,9.88,3
2019H0230H,Humanities and Social Sciences,M.E,9.97,1
2019A0231A,Chemisty,B.E,7.61,3
2019A0232A,Chemical Engineering,B.E,5.96,1
2019H0233H,Mathematics,M.E,5.12,2
2019H0234H,Civil Engineering,M.E,9.33,1
2019A0235A,Civil Engineering,B.E,5.15,2
2019A0236A,Civil Engineering,B.E,5.42,2
2019A0237A,Computer Science and Information Systems,B.E,6.37,2
2019P0238P,Chemical Engineering,B.Pharm,6.74,3
2019D0239D,Humanities and Social Sciences,Ph.D,8.73,4
2019H0240H,Electrical and Electronics Engineering,M.E,7.56,4
2019A0241A,Civil Engineering,B.E,6.25,2
2019A0242A,Pharmacy,B.E,9.23,3
2019H0243H,Electrical and Electronics Engineering,M.E,5.51,3
2019A0244A,Chemisty,B.E,8.97,4
2019S0245S,Electrical and Electronics Engineering,M.Sc,9.41,4
2019A0246A,Mechanical Engineering,B.E,8.74,3
2019A0247A,Mechanical Engineering,B.E,5.54,4
2019H0248H,Electrical and Electronics Engineering,M.E,6.0,3
2019H0249H,Economics and Finanace,M.E,9.49,1
2019A0250A,Humanities and Social Sciences,B.E,5.84,1
2019A0251A,Mathematics,B.E,6.27,4
2019A0252A,Computer Science and Information Systems,B.E,8.02,3
2019A0253A,Electrical and Electronics Engineering,B.E,5.15,2
2019A0254A,Economics and Finanace,B.E,7.15,2
2019A0255A,Economics and Finanace,B.E,6.23,2
2019H0256H,Pharmacy,M.E,6.86,2
2019A0257A,Economics and Finanace,B.E,5.61,3
2019A0258A,Physics,B.E,5.05,3
2019A0259A,Civil Engineering,B.E,7.33,3
2019H0260H,Civil Engineering,M.E,7.81,4
2019P0261P,Computer Science and Information Systems,B.Pharm,8.01,2
2019A0262A,Chemical Engineering,B.E,7.8,1
2019H0263H,Mechanical Engineering,M.E,9.46,4
2019A0264A,Pharmacy,B.E,8.78,3
2019H0265H,Economics and Finanace,M.E,5.99,1
2019D0266D,Humanities and Social Sciences,Ph.D,7.49,3
2019S0267S,Electrical and Electronics Engineering,M.Sc,5.6,4
2019A0268A,Chemisty,B.E,8.01,4
2019D0269D,Civil Engineering,Ph.D,7.88,3
2019S0270S,Biological Sciences,M.Sc,8.22,1
2019A0271A,Humanities and Social Sciences,B.E,6.42,4
2019D0272D,Biological Sciences,Ph.D,9.48,1
2019S0273S,Economics and Finanace,M.Sc,8.22,1
2019A0274A,Humanities and Social Sciences,B.E,5.48,4
2019A0275A,Physics,B.E,6.5,3
2019A0276A,Economics and Finanace,B.E,7.0,3
2019A0277A,Humanities and Social Sciences,B.E,8.06,4
2019A0278A,Computer Science and Information Systems,B.E,8.48,4
2019A0279A,Humanities and Social Sciences,B.E,9.24,1
2019D0280D,Economics and Finanace,Ph.D,9.69,1
2019H0281H,Biological Sciences,M.E,6.12,1
2019A0282A,Chemisty,B.E,5.53,3
2019P0283P,Electrical and Electronics Engineering,B.Pharm,6.13,1
2019H0284H,Civil Engineering,M.E,8.62,3
2019A0285A,Mathematics,B.E,9.95,1
2019S0286S,Computer Science and Information Systems,M.Sc,9.42,1
2019A0287A,Chemical Engineering,B.E,5.24,3
2019A0288A,Chemical Engineering,B.E,6.32,4
2019D0289D,Computer Science and Information Systems,Ph.D,8.49,2
2019P0290P,Mechanical Engineering,B.Pharm,7.3,2
2019A0291A,Economics and Finanace,B.E,9.31,4
2019H0292H,Pharmacy,M.E,7.23,1
2019A0293A,Mathematics,B.E,7.64,4
2019A0294A,Pharmacy,B.E,7.45,3
2019P0295P,Economics and Finanace,B.Pharm,8.86,4
2019H0296H,Civil Engineering,M.E,5.46,3
2019H0297H,Physics,M.E,5.41,2
2019H0298H,Pharmacy,M.E,8.24,2
2019A0299A,Physics,B.E,5.39,4
2019A0300A,Biological Sciences,B.E,6.06,2
2019A0301A,Humanities and Social Sciences,B.E,9.09,2
2019A0302A,Humanities and Social Sciences,B.E,5.52,2
2019P0303P,Mechanical Engineering,B.Pharm,8.81,3
2019S0304S,Computer Science and Information Systems,M.Sc,8.54,2
2019A0305A,Mathematics,B.E,5.53,2
2019P0306P,Civil Engineering,B.Pharm,9.58,4
2019S0307S,Humanities and Social Sciences,M.Sc,9.34,2
2019A0308A,Electrical and Electronics Engineering,B.E,5.94,3
2019S0309S,Electrical and Electronics Engineering,M.Sc,5.82,3
2019A0310A,Mechanical Engineering,B.E,8.24,2
2019H0311H,Humanities and Social Sciences,M.E,9.38,1
2019S0312S,Civil Engineering,M.Sc,5.08,4
2019A0313A,Chemisty,B.E,6.33,4
2019A0314A,Pharmacy,B.E,7.65,3
2019S0315S,Computer Science and Information Systems,M.Sc,5.59,1
2019H0316H,Economics and Finanace,M.E,7.16,2
2019A0317A,Electrical and Electronics Engineering,B.E,7.51,3
2019A0318A,Biological Sciences,B.E,7.21,3
2019S0319S,Chemical Engineering,M.Sc,5.25,4
2019A0320A,Physics,B.E,9.64,2
2019A0321A,Computer Science and Information Systems,B.E,5.95,2
2019A0322A,Mechanical Engineering,B.E,6.38,4
2019A0323A,Mathematics,B.E,7.17,1
2019A0324A,Pharmacy,B.E,6.24,1
2019H0325H,Civil Engineering,M.E,5.58,1
2019D0326D,Mechanical Engineering,Ph.D,6.33,1
2019A0327A,Mathematics,B.E,5.51,2
2019H0328H,Mechanical Engineering,M.E,8.5,4
2019H0329H,Electrical and Electronics Engineering,M.E,6.96,2
2019A0330A,Physics,B.E,9.12,3
2019A0331A,Humanities and Social Sciences,B.E,6.03,2
2019A0332A,Economics and Finanace,B.E,8.18,3
2019A0333A,Physics,B.E,5.02,2
2019D0334D,Mathematics,Ph.D,9.54,4
2019H0335H,Physics,M.E,6.53,2
2019P0336P,Chemisty,B.Pharm,6.58,1
2019P0337P,Chemisty,B.Pharm,5.94,4
2019A0338A,Chemisty,B.E,9.81,4
2019A0339A,Electrical and Electronics Engineering,B.E,6.67,2
2019H0340H,Computer Science and Information Systems,M.E,9.41,2
2019H0341H,Pharmacy,M.E,8.8,1
2019H0342H,Mechanical Engineering,M.E,6.76,4
2019H0343H,Mechanical Engineering,M.E,5.01,2
2019A0344A,Humanities and Social Sciences,B.E,5.55,1
2019A0345A,Mechanical Engineering,B.E,8.4,3
2019P0346P,Civil Engineering,B.Pharm,7.63,2
2019A0347A,Chemisty,B.E,8.88,1
2019A0348A,Computer Science and Information Systems,B.E,9.02,3
2019D0349D,Humanities and Social Sciences,Ph.D,7.45,3
2019A0350A,Mathematics,B.E,6.29,4
2019D0351D,Computer Science and Information Systems,Ph.D,6.82,1
2019A0352A,Economics and Finanace,B.E,6.51,3
2019P0353P,Pharmacy,B.Pharm,9.28,4
2019A0354A,Chemical Engineering,B.E,6.35,1
2019H0355H,Chemisty,M.E,9.89,2
2019A0356A,Pharmacy,B.E,9.97,3
2019A0357A,Humanities and Social Sciences,B.E,5.15,4
2019H0358H,Economics and Finanace,M.E,6.03,1
2019H0359H,Civil Engineering,M.E,9.6,4
2019A0360A,Pharmacy,B.E,5.54,3
2019H0361H,Pharmacy,M.E,8.39,4
2019P0362P,Chemisty,B.Pharm,6.33,3
2019A0363A,Economics and Finanace,B.E,6.96,4
2019D0364D,Computer Science and Information Systems,Ph.D,6.55,1
2019P0365P,Mechanical Engineering,B.Pharm,7.6,3
2019H0366H,Mechanical Engineering,M.E,5.61,4
2019A0367A,Mechanical Engineering,B.E,9.84,3
2019H0368H,Computer Science and Information Systems,M.E,5.55,1
2019A0369A,Humanities and Social Sciences,B.E,9.64,2
2019H0370H,Humanities and Social Sciences,M.E,8.4,3
2019H0371H,Mechanical Engineering,M.E,7.79,2
2019S0372S,Computer Science and Information Systems,M.Sc,7.43,1
2019A0373A,Computer Science and Information Systems,B.E,5.08,1
2019P0374P,Civil Engineering,B.Pharm,6.42,1
2019H0375H,Biological Sciences,M.E,7.44,1
2019A0376A,Electrical and Electronics Engineering,B.E,6.76,1
2019A0377A,Biological Sciences,B.E,6.26,3
2019P0378P,Computer Science and Information Systems,B.Pharm,8.93,2
2019A0379A,Chemical Engineering,B.E,8.57,2
2019H0380H,Physics,M.E,5.98,1
2019A0381A,Computer Science and Information Systems,B.E,6.09,4
2019D0382D,Economics and Finanace,Ph.D,6.24,4
2019A0383A,Electrical and Electronics Engineering,B.E,7.0,1
2019H0384H,Computer Science and Information Systems,M.E,9.6,3
2019S0385S,Chemisty,M.Sc,7.82,3
2019D0386D,Mechanical Engineering,Ph.D,5.7,2
2019A0387A,Computer Science and Information Systems,B.E,5.68,2
2019H0388H,Computer Science and Information Systems,M.E,6.52,3
2019A0389A,Mechanical Engineering,B.E,9.64,4
2019A0390A,Mathematics,B.E,5.92,4
2019P0391P,Chemical Engineering,B.Pharm,5.69,4
2019A0392A,Physics,B.E,6.57,3
2019A0393A,Humanities and Social Sciences,B.E,6.77,4
2019A0394A,Electrical and Electronics Engineering,B.E,9.81,4
2019P0395P,Biological Sciences,B.Pharm,9.56,1
2019S0396S,Electrical and Electronics Engineering,M.Sc,5.44,2
2019A0397A,Mechanical Engineering,B.E,9.53,2
2019H0398H,Mechanical Engineering,M.E,7.56,2
2019A0399A,Mechanical Engineering,B.E,7.72,3
2019A0400A,Biological Sciences,B.E,8.78,4
2019A0401A,Chemisty,B.E,7.01,1
2019A0402A,Humanities and Social Sciences,B.E,9.04,4
2019A0403A,Biological Sciences,B.E,5.42,3
2019H0404H,Pharmacy,M.E,5.54,1
2019A0405A,Computer Science and Information Systems,B.E,7.83,3
2019H0406H,Biological Sciences,M.E,5.61,1
2019A0407A,Physics,B.E,6.03,2
2019A0408A,Mathematics,B.E,8.7,4
2019A0409A,Chemisty,B.E,6.12,2
2019H0410H,Computer Science and Information Systems,M.E,8.14,1
2019A0411A,Humanities and Social Sciences,B.E,8.12,2
2019A0412A,Chemical Engineering,B.E,5.34,2
2019A0413A,Mechanical Engineering,B.E,9.4,1
2019H0414H,Civil Engineering,M.E,6.02,4
2019P0415P,Biological Sciences,B.Pharm,9.16,4
2019A0416A,Electrical and Electronics Engineering,B.E,5.28,1
2019A0417A,Computer Science and Information Systems,B.E,7.02,2
2019H0418H,Civil Engineering,M.E,9.21,3
2019A0419A,Mechanical Engineering,B.E,8.41,1
2019A0420A,Electrical and Electronics Engineering,B.E,5.73,1
2019H0421H,Chemisty,M.E,5.71,2
2019A0422A,Chemisty,B.E,7.56,2
2019D0423D,Humanities and Social Sciences,Ph.D,7.4,3
2019D0424D,Pharmacy,Ph.D,5.5,4
2019A0425A,Economics and Finanace,B.E,8.34,4
2019A0426A,Electrical and Electronics Engineering,B.E,8.49,1
2019H0427H,Humanities and Social Sciences,M.E,7.08,4
2019A0428A,Chemisty,B.E,5.14,4
2019A0429A,Chemical Engineering,B.E,7.82,1
2019A0430A,Mechanical Engineering,B.E,6.51,4
2019D0431D,Biological Sciences,Ph.D,9.54,3
2019P0432P,Chemisty,B.Pharm,7.34,4
2019P0433P,Computer Science and Information Systems,B.Pharm,5.05,2
2019A0434A,Economics and Finanace,B.E,7.5,2
2019H0435H,Economics and Finanace,M.E,9.51,4
2019A0436A,Mathematics,B.E,5.31,2
2019A0437A,Economics and Finanace,B.E,8.28,3
2019A0438A,Humanities and Social Sciences,B.E,8.58,2
2019A0439A,Computer Science and Information Systems,B.E,8.92,3
2019A0440A,Electrical and Electronics Engineering,B.E,5.34,4
2019A0441A,Electrical and Electronics Engineering,B.E,9.81,2
2019A0442A,Mechanical Engineering,B.E,8.54,3
2019P0443P,Chemisty,B.Pharm,8.49,3
2019A0444A,Mechanical Engineering,B.E,8.09,4
2019A0445A,Chemical Engineering,B.E,5.22,2
2019P0446P,Civil Engineering,B.Pharm,5.48,1
2019P0447P,Humanities and Social Sciences,B.Pharm,9.67,4
2019P0448P,Economics and Finanace,B.Pharm,8.8,2
2019H0449H,Chemical Engineering,M.E,9.5,2
2019H0450H,Physics,M.E,9.46,4
2019H0451H,Chemical Engineering,M.E,5.31,3
2019A0452A,Chemical Engineering,B.E,5.19,1
2019A0453A,Humanities and Social Sciences,B.E,8.82,1
2019A0454A,Chemisty,B.E,6.61,4
2019A0455A,Electrical and Electronics Engineering,B.E,5.67,2
2019A0456A,Civil Engineering,B.E,6.26,4
2019H0457H,Pharmacy,M.E,6.43,2
2019H0458H,Physics,M.E,5.81,2
2019A0459A,Chemical Engineering,B.E,7.91,1
2019A0460A,Civil Engineering,B.E,5.17,2
2019H0461H,Biological Sciences,M.E,6.8,4
2019A0462A,Mechanical Engineering,B.E,7.73,1
2019A0463A,Economics and Finanace,B.E,5.93,4
2019H0464H,Civil Engineering,M.E,9.16,4
2019A0465A,Mathematics,B.E,6.76,2
2019H0466H,Chemical Engineering,M.E,7.19,4
2019H0467H,Chemical Engineering,M.E,7.85,2
2019A0468A,Mathematics,B.E,6.49,1
2019A0469A,Humanities and Social Sciences,B.E,6.15,3
2019A0470A,Biological Sciences,B.E,6.12,3
2019D0471D,Computer Science and Information Systems,Ph.D,6.95,3
2019H0472H,Chemical Engineering,M.E,9.36,2
2019A0473A,Computer Science and Information Systems,B.E,5.37,2
2019A0474A,Mathematics,B.E,9.66,3
2019A0475A,Electrical and Electronics Engineering,B.E,8.09,1
2019H0476H,Mechanical Engineering,M.E,7.35,3
2019A0477A,Pharmacy,B.E,5.15,3
2019S0478S,Electrical and Electronics Engineering,M.Sc,6.3,3
2019A0479A,Biological Sciences,B.E,5.7,3
2019H0480H,Pharmacy,M.E,9.56,1
2019A0481A,Civil Engineering,B.E,7.47,1
2019A0482A,Economics and Finanace,B.E,9.91,4
2019A0483A,Mechanical Engineering,B.E,8.7,1
2019H0484H,Mathematics,M.E,7.39,2
2019P0485P,Computer Science and Information Systems,B.Pharm,8.62,1
2019A0486A,Biological Sciences,B.E,7.48,2
2019A0487A,Pharmacy,B.E,6.75,4
2019A0488A,Computer Science and Information Systems,B.E,8.91,2
2019A0489A,Biological Sciences,B.E,9.66,1
2019A0490A,Civil Engineering,B.E,7.67,4
2019A0491A,Pharmacy,B.E,8.42,1
2019H0492H,Mathematics,M.E,7.41,4
2019D0493D,Electrical and Electronics Engineering,Ph.D,8.48,4
2019D0494D,Physics,Ph.D,7.13,2
2019A0495A,Chemical Engineering,B.E,7.19,3
2019H0496H,Economics and Finanace,M.E,5.97,4
2019D0497D,Biological Sciences,Ph.D,6.19,1
2019H0498H,Mechanical Engineering,M.E,5.05,4
2019A0499A,Physics,B.E,8.76,1
2019A0500A,Biological Sciences,B.E,9.37,2
2019H0501H,Biological Sciences,M.E,5.38,2
2019A0502A,Humanities and Social Sciences,B.E,5.9,1
2019D0503D,Economics and Finanace,Ph.D,6.75,2
2019D0504D,Computer Science and Information Systems,Ph.D,5.65,4
2019H0505H,Humanities and Social Sciences,M.E,8.29,1
2019A0506A,Chemical Engineering,B.E,6.25,2
2019P0507P,Humanities and Social Sciences,B.Pharm,8.53,3
2019A0508A,Civil Engineering,B.E,7.22,3
2019A0509A,Economics and Finanace,B.E,8.9,3
2019S0510S,Pharmacy,M.Sc,6.22,3
2019H0511H,Economics and Finanace,M.E,8.49,1
2019A0512A,Biological Sciences,B.E,6.73,4
2019A0513A,Physics,B.E,9.75,4
2019A0514A,Computer Science and Information Systems,B.E,5.39,2
2019D0515D,Mathematics,Ph.D,6.15,2
2019H0516H,Chemical Engineering,M.E,6.86,2
2019H0517H,Biological Sciences,M.E,9.89,4
2019H0518H,Pharmacy,M.E,8.82,1
2019A0519A,Biological Sciences,B.E,7.49,1
2019S0520S,Computer Science and Information Systems,M.Sc,6.39,4
2019H0521H,Computer Science and Information Systems,M.E,9.14,1
2019A0522A,Biological Sciences,B.E,6.4,4
2019P0523P,Humanities and Social Sciences,B.Pharm,5.09,4
2019D0524D,Electrical and Electronics Engineering,Ph.D,7.22,2
2019A0525A,Civil Engineering,B.E,6.9,4
2019H0526H,Mathematics,M.E,5.26,3
