Student ID,Course,Degree,CGPA,Year
2022H0046H,Chemisty,M.E,6.39,3
2022A0047A,Electrical and Electronics Engineering,B.E,6.13,2
2022P0048P,Computer Science and Information Systems,B.Pharm,9.42,2
2022H0049H,Computer Science and Information Systems,M.E,6.3,4
2022D0050D,Computer Science and Information Systems,Ph.D,5.46,3
2022A0051A,Mechanical Engineering,B.E,6.82,4
2022P0052P,Pharmacy,B.Pharm,8.44,2
2022P0053P,Biological Sciences,B.Pharm,9.75,4
2022H0054H,Chemisty,M.E,7.69,2
2022A0055A,Physics,B.E,7.17,3
2022A0056A,Civil Engineering,B.E,6.71,3
2022A0057A,Chemical Engineering,B.E,7.57,2
2022D0058D,Computer Science and Information Systems,Ph.D,6.09,3
2022A0059A,Biological Sciences,B.E,9.61,2
2022H0060H,Humanities and Social Sciences,M.E,5.7,3
2022A0061A,Economics and Finanace,B.E,7.82,1
2022D0062D,Economics and Finanace,Ph.D,8.51,3
2022D0063D,Biological Sciences,Ph.D,5.79,4
2022A0064A,Economics and Finanace,B.E,6.68,1
2022D0065D,Chemisty,Ph.D,9.57,3
2022A0066A,Chemisty,B.E,7.33,2
2022S0067S,Biological Sciences,M.Sc,7.2,4
2022A0068A,Mechanical Engineering,B.E,7.88,4
2022A0069A,Physics,B.E,7.0,2
2022A0070A,Computer Science and Information Systems,B.E,8.62,3
2022A0071A,Humanities and Social Sciences,B.E,8.39,3
2022A0072A,Biological Sciences,B.E,9.85,2
2022H0073H,Mathematics,M.E,5.54,4
2022H0074H,Computer Science and Information Systems,M.E,9.77,4
2022S0075S,Mechanical Engineering,M.Sc,5.14,2
2022A0076A,Computer Science and Information Systems,B.E,9.43,2
2022D0077D,Mechanical Engineering,Ph.D,8.76,2
2022S0078S,Pharmacy,M.Sc,6.67,1
2022P0079P,Chemical Engineering,B.Pharm,6.55,2
2022A0080A,Economics and Finanace,B.E,7.29,2
2022A0081A,Humanities and Social Sciences,B.E,5.0,2
2022A0082A,Civil Engineering,B.E,9.41,3
2022A0083A,Computer Science and Information Systems,B.E,5.4,2
2022P0084P,Civil Engineering,B.Pharm,7.18,2
2022H0085H,Chemisty,M.E,8.42,3
2022A0086A,Biological Sciences,B.E,7.39,3
2022A0087A,Chemical Engineering,B.E,7.35,4
2022D0088D,Physics,Ph.D,6.06,4
2022P0089P,Pharmacy,B.Pharm,6.88,4
2022S0090S,Physics,M.Sc,6.21,1
2022A0091A,Electrical and Electronics Engineering,B.E,5.64,2
2022S0092S,Electrical and Electronics Engineering,M.Sc,8.87,3
2022A0093A,Pharmacy,B.E,8.65,4
2022A0094A,Mechanical Engineering,B.E,6.97,1
2022A0095A,Economics and Finanace,B.E,7.44,1
2022H0096H,Civil Engineering,M.E,9.43,2
2022A0097A,Civil Engineering,B.E,6.85,3
2022H0098H,Mathematics,M.E,9.12,4
2022A0099A,Chemical Engineering,B.E,8.23,2
2022A0100A,Humanities and Social Sciences,B.E,5.94,2
2022A0101A,Computer Science and Information Systems,B.E,7.18,3
2022A0102A,Electrical and Electronics Engineering,B.E,8.27,4
2022A0103A,Chemisty,B.E,6.42,4
2022D0104D,Pharmacy,Ph.D,9.11,1
2022S0105S,Computer Science and Information Systems,M.Sc,9.79,4
2022A0106A,Chemisty,B.E,5.82,1
2022A0107A,Humanities and Social Sciences,B.E,9.03,3
2022A0108A,Pharmacy,B.E,8.66,4
2022A0109A,Biological Sciences,B.E,5.8,2
2022H0110H,Mechanical Engineering,M.E,7.53,4
2022A0111A,Biological Sciences,B.E,7.43,4
2022A0112A,Electrical and Electronics Engineering,B.E,8.86,3
2022A0113A,Electrical and Electronics Engineering,B.E,6.29,1
2022H0114H,Mechanical Engineering,M.E,9.04,4
2022H0115H,Mathematics,M.E,6.86,4
2022H0116H,Physics,M.E,6.68,3
2022A0117A,Chemical Engineering,B.E,8.93,4
2022H0118H,Mathematics,M.E,8.8,1
2022D0119D,Chemisty,Ph.D,5.03,3
2022A0120A,Civil Engineering,B.E,7.57,4
2022H0121H,Electrical and Electronics Engineering,M.E,5.24,3
2022S0122S,Biological Sciences,M.Sc,5.61,4
2022A0123A,Humanities and Social Sciences,B.E,6.84,3
2022H0124H,Computer Science and Information Systems,M.E,7.13,3
2022P0125P,Biological Sciences,B.Pharm,7.71,2
2022A0126A,Computer Science and Information Systems,B.E,6.78,1
2022P0127P,Humanities and Social Sciences,B.Pharm,6.62,1
2022A0128A,Mechanical Engineering,B.E,5.56,1
2022P0129P,Electrical and Electronics Engineering,B.Pharm,6.24,1
2022H0130H,Mathematics,M.E,5.47,2
2022H0131H,Pharmacy,M.E,7.47,3
2022P0132P,Economics and Finanace,B.Pharm,9.86,2
2022D0133D,Physics,Ph.D,9.1,4
2022A0134A,Biological Sciences,B.E,5.38,3
2022H0135H,Biological Sciences,M.E,5.73,1
2022A0136A,Electrical and Electronics Engineering,B.E,7.56,1
2022D0137D,Economics and Finanace,Ph.D,9.64,3
2022H0138H,Electrical and Electronics Engineering,M.E,7.0,2
2022H0139H,Physics,M.E,6.28,1
2022A0140A,Electrical and Electronics Engineering,B.E,9.83,2
2022P0141P,Mechanical Engineering,B.Pharm,6.3,3
2022H0142H,Mechanical Engineering,M.E,7.57,2
2022A0143A,Physics,B.E,8.99,3
2022A0144A,Mechanical Engineering,B.E,7.36,4
2022H0145H,Computer Science and Information Systems,M.E,8.73,2
2022A0146A,Computer Science and Information Systems,B.E,7.51,1
2022H0147H,Mechanical Engineering,M.E,6.99,2
2022A0148A,Pharmacy,B.E,6.42,1
2022H0149H,Electrical and Electronics Engineering,M.E,6.04,4
2022P0150P,Pharmacy,B.Pharm,5.65,3
2022P0151P,Humanities and Social Sciences,B.Pharm,8.0,3
2022H0152H,Chemical Engineering,M.E,6.11,1
2022H0153H,Physics,M.E,6.62,1
2022H0154H,Mechanical Engineering,M.E,6.44,4
2022A0155A,Mechanical Engineering,B.E,7.1,3
2022A0156A,Mathematics,B.E,6.95,1
2022A0157A,Economics and Finanace,B.E,6.7,3
2022A0158A,Humanities and Social Sciences,B.E,5.76,4
2022H0159H,Civil Engineering,M.E,7.66,2
2022D0160D,Pharmacy,Ph.D,6.95,4
2022A0161A,Biological Sciences,B.E,8.3,1
2022S0162S,Pharmacy,M.Sc,7.43,3
2022A0163A,Chemical Engineering,B.E,6.04,3
2022A0164A,Computer Science and Information Systems,B.E,6.46,3
2022A0165A,Humanities and Social Sciences,B.E,8.37,1
2022A0166A,Chemisty,B.E,8.12,2
2022A0167A,Mechanical Engineering,B.E,6.76,4
2022A0168A,Electrical and Electronics Engineering,B.E,9.98,1
2022H0169H,Computer Science and Information Systems,M.E,7.78,4
2022D0170D,Civil Engineering,Ph.D,6.88,2
2022A0171A,Electrical and Electronics Engineering,B.E,8.04,1
2022A0172A,Chemical Engineering,B.E,6.98,2
2022S0173S,Chemical Engineering,M.Sc,7.85,2
2022A0174A,Chemisty,B.E,8.83,4
2022D0175D,Mathematics,Ph.D,7.04,2
2022A0176A,Electrical and Electronics Engineering,B.E,9.5,3
2022P0177P,Economics and Finanace,B.Pharm,8.85,1
2022A0178A,Pharmacy,B.E,9.42,3
2022H0179H,Mathematics,M.E,7.68,4
2022A0180A,Civil Engineering,B.E,9.3,4
2022S0181S,Humanities and Social Sciences,M.Sc,6.43,4
2022H0182H,Chemisty,M.E,9.62,2
2022P0183P,Electrical and Electronics Engineering,B.Pharm,6.44,3
2022P0184P,Humanities and Social Sciences,B.Pharm,8.28,1
2022A0185A,Electrical and Electronics Engineering,B.E,7.9,4
2022H0186H,Electrical and Electronics Engineering,M.E,7.05,1
2022A0187A,Mechanical Engineering,B.E,6.12,1
2022A0188A,Mechanical Engineering,B.E,7.85,4
2022H0189H,Biological Sciences,M.E,6.63,2
2022A0190A,Chemisty,B.E,7.85,4
2022H0191H,Pharmacy,M.E,5.45,3
2022A0192A,Biological Sciences,B.E,8.71,4
2022H0193H,Mathematics,M.E,7.56,2
2022A0194A,Chemisty,B.E,7.29,2
2022A0195A,Chemisty,B.E,7.36,2
2022A0196A,Economics and Finanace,B.E,5.66,1
2022S0197S,Biological Sciences,M.Sc,6.04,4
2022A0198A,Humanities and Social Sciences,B.E,6.23,4
2022A0199A,Civil Engineering,B.E,8.98,4
2022A0200A,Mathematics,B.E,8.21,3
2022S0201S,Chemisty,M.Sc,6.22,1
2022A0202A,Biological Sciences,B.E,8.74,4
2022H0203H,Mathematics,M.E,9.98,4
2022D0204D,Chemical Engineering,Ph.D,8.92,3
2022H0205H,Physics,M.E,7.69,1
2022H0206H,Humanities and Social Sciences,M.E,7.4,1
2022A0207A,Computer Science and Information Systems,B.E,9.06,1
2022P0208P,Economics and Finanace,B.Pharm,7.0,4
2022A0209A,Electrical and Electronics Engineering,B.E,8.94,1
2022A0210A,Chemisty,B.E,9.24,1
2022D0211D,Physics,Ph.D,5.84,4
2022D0212D,Pharmacy,Ph.D,6.7,2
2022P0213P,Humanities and Social Sciences,B.Pharm,6.05,1
2022A0214A,Economics and Finanace,B.E,8.21,1
2022A0215A,Humanities and Social Sciences,B.E,9.5,4
2022H0216H,Civil Engineering,M.E,8.78,3
2022A0217A,Computer Science and Information Systems,B.E,8.45,3
2022A0218A,Humanities and Social Sciences,B.E,8.5,3
2022H0219H,Mechanical Engineering,M.E,5.18,2
2022H0220H,Chemisty,M.E,7.61,1
2022A0221A,Civil Engineering,B.E,9.4,3
2022A0222A,Physics,B.E,6.46,2
2022P0223P,Mechanical Engineering,B.Pharm,8.17,4
2022P0224P,Humanities and Social Sciences,B.Pharm,8.37,2
2022A0225A,Physics,B.E,9.03,2
2022S0226S,Chemisty,M.Sc,8.04,4
2022A0227A,Computer Science and Information Systems,B.E,8.18,1
2022H0228H,Civil Engineering,M.E,7.92,2
2022P0229P,Mechanical Engineering,B.Pharm,5.06,3
2022A0230A,Physics,B.E,7.54,4
2022H0231H,Humanities and Social Sciences,M.E,8.09,2
2022A0232A,Economics and Finanace,B.E,8.22,3
2022S0233S,Mathematics,M.Sc,6.87,4
2022A0234A,Pharmacy,B.E,5.85,4
2022A0235A,Chemisty,B.E,7.42,4
2022D0236D,Biological Sciences,Ph.D,8.34,1
2022A0237A,Economics and Finanace,B.E,6.12,2
2022A0238A,Civil Engineering,B.E,5.75,1
2022H0239H,Pharmacy,M.E,5.98,4
2022H0240H,Humanities and Social Sciences,M.E,7.85,1
2022A0241A,Physics,B.E,9.23,2
2022H0242H,Physics,M.E,6.01,1
2022P0243P,Electrical and Electronics Engineering,B.Pharm,8.13,3
2022A0244A,Mathematics,B.E,5.34,1
2022A0245A,Biological Sciences,B.E,7.23,2
2022A0246A,Civil Engineering,B.E,6.28,2
2022D0247D,Physics,Ph.D,9.68,2
2022A0248A,Civil Engineering,B.E,8.45,4
2022A0249A,Chemisty,B.E,5.2,3
2022A0250A,Mathematics,B.E,6.39,2
2022H0251H,Physics,M.E,9.15,1
2022A0252A,Chemisty,B.E,7.61,1
2022A0253A,Civil Engineering,B.E,6.14,4
2022A0254A,Humanities and Social Sciences,B.E,5.49,1
2022A0255A,Economics and Finanace,B.E,8.95,1
2022A0256A,Civil Engineering,B.E,7.39,4
2022A0257A,Chemical Engineering,B.E,7.38,1
2022P0258P,Mechanical Engineering,B.Pharm,6.07,4
2022P0259P,Computer Science and Information Systems,B.Pharm,7.85,4
2022H0260H,Chemical Engineering,M.E,8.6,4
2022S0261S,Pharmacy,M.Sc,5.97,4
2022S0262S,Biological Sciences,M.Sc,6.26,4
2022P0263P,Mechanical Engineering,B.Pharm,6.35,2
2022S0264S,Economics and Finanace,M.Sc,7.54,3
2022A0265A,Pharmacy,B.E,6.5,2
2022A0266A,Economics and Finanace,B.E,6.38,3
2022P0267P,Pharmacy,B.Pharm,7.2,2
2022A0268A,Humanities and Social Sciences,B.E,5.03,4
2022H0269H,Humanities and Social Sciences,M.E,5.82,1
2022A0270A,Electrical and Electronics Engineering,B.E,8.36,1
2022A0271A,Humanities and Social Sciences,B.E,6.71,2
2022A0272A,Civil Engineering,B.E,8.89,2
2022A0273A,Civil Engineering,B.E,6.54,3
2022P0274P,Economics and Finanace,B.Pharm,8.83,4
2022A0275A,Chemical Engineering,B.E,8.42,2
2022H0276H,Mechanical Engineering,M.E,8.36,3
2022D0277D,Chemisty,Ph.D,5.96,4
2022D0278D,Chemisty,Ph.D,9.26,2
2022P0279P,Economics and Finanace,B.Pharm,9.78,4
2022H0280H,Pharmacy,M.E,7.98,4
2022A0281A,Physics,B.E,6.35,3
2022A0282A,Humanities and Social Sciences,B.E,9.67,3
2022D0283D,Economics and Finanace,Ph.D,5.72,3
2022A0284A,Physics,B.E,6.77,3
2022A0285A,Humanities and Social Sciences,B.E,6.54,4
2022A0286A,Electrical and Electronics Engineering,B.E,5.03,4
2022H0287H,Biological Sciences,M.E,9.84,3
2022A0288A,Pharmacy,B.E,9.03,4
2022A0289A,Computer Science and Information Systems,B.E,5.1,2
2022A0290A,Civil Engineering,B.E,8.31,3
2022A0291A,Computer Science and Information Systems,B.E,9.16,1
2022D0292D,Economics and Finanace,Ph.D,7.14,4
2022A0293A,Economics and Finanace,B.E,7.79,2
2022D0294D,Civil Engineering,Ph.D,8.09,4
2022A0295A,Computer Science and Information Systems,B.E,5.53,2
2022H0296H,Chemisty,M.E,6.63,4
2022H0297H,Physics,M.E,7.96,1
2022H0298H,Pharmacy,M.E,6.95,4
2022A0299A,Civil Engineering,B.E,6.4,4
2022D0300D,Biological Sciences,Ph.D,5.51,3
2022H0301H,Computer Science and Information Systems,M.E,7.69,4
2022S0302S,Computer Science and Information Systems,M.Sc,5.56,2
2022A0303A,Physics,B.E,5.37,4
2022D0304D,Chemisty,Ph.D,9.37,3
2022A0305A,Mechanical Engineering,B.E,6.0,1
2022D0306D,Humanities and Social Sciences,Ph.D,6.23,3
2022H0307H,Mathematics,M.E,7.66,3
2022P0308P,Biological Sciences,B.Pharm,5.7,1
2022A0309A,Physics,B.E,8.56,3
2022A0310A,Economics and Finanace,B.E,9.53,4
2022A0311A,Physics,B.E,9.42,2
2022D0312D,Economics and Finanace,Ph.D,7.34,4
2022A0313A,Economics and Finanace,B.E,6.67,3
2022A0314A,Computer Science and Information Systems,B.E,8.02,1
2022S0315S,Chemisty,M.Sc,5.6,4
2022A0316A,Electrical and Electronics Engineering,B.E,6.98,4
2022A0317A,Biological Sciences,B.E,9.16,1
2022H0318H,Mathematics,M.E,6.87,4
2022S0319S,Biological Sciences,M.Sc,9.8,3
2022H0320H,Mathematics,M.E,7.46,3
2022A0321A,Pharmacy,B.E,5.34,1
2022P0322P,Mechanical Engineering,B.Pharm,5.46,1
2022S0323S,Mathematics,M.Sc,5.79,1
2022P0324P,Mechanical Engineering,B.Pharm,9.61,2
2022H0325H,Chemical Engineering,M.E,8.84,4
2022S0326S,Computer Science and Information Systems,M.Sc,7.33,2
2022H0327H,Pharmacy,M.E,6.65,2
2022S0328S,Pharmacy,M.Sc,7.88,4
2022A0329A,Mathematics,B.E,8.91,4
2022H0330H,Biological Sciences,M.E,7.01,3
2022A0331A,Biological Sciences,B.E,8.12,4
2022D0332D,Biological Sciences,Ph.D,5.04,3
2022A0333A,Electrical and Electronics Engineering,B.E,5.75,2
2022A0334A,Mechanical Engineering,B.E,8.37,3
2022P0335P,Humanities and Social Sciences,B.Pharm,8.27,2
2022H0336H,Mechanical Engineering,M.E,9.63,2
2022A0337A,Civil Engineering,B.E,8.86,2
2022A0338A,Computer Science and Information Systems,B.E,5.91,1
2022A0339A,Mathematics,B.E,8.01,1
2022P0340P,Chemisty,B.Pharm,7.7,1
2022H0341H,Economics and Finanace,M.E,9.35,2
2022A0342A,Pharmacy,B.E,6.04,3
2022P0343P,Chemisty,B.Pharm,7.12,3
2022A0344A,Civil Engineering,B.E,9.68,2
2022S0345S,Economics and Finanace,M.Sc,5.14,4
2022A0346A,Chemical Engineering,B.E,9.17,4
2022H0347H,Biological Sciences,M.E,7.22,2
2022A0348A,Electrical and Electronics Engineering,B.E,5.25,4
2022A0349A,Electrical and Electronics Engineering,B.E,5.99,4
2022A0350A,Mechanical Engineering,B.E,9.07,1
2022H0351H,Chemisty,M.E,7.53,1
2022A0352A,Chemisty,B.E,8.78,1
2022A0353A,Humanities and Social Sciences,B.E,8.7,3
2022A0354A,Physics,B.E,9.98,4
2022A0355A,Civil Engineering,B.E,6.05,1
2022A0356A,Mathematics,B.E,6.8,3
2022H0357H,Mathematics,M.E,5.56,4
2022A0358A,Biological Sciences,B.E,5.04,4
2022S0359S,Electrical and Electronics Engineering,M.Sc,9.81,1
2022H0360H,Economics and Finanace,M.E,6.8,3
2022H0361H,Chemical Engineering,M.E,7.17,3
2022S0362S,Civil Engineering,M.Sc,10.0,1
2022H0363H,Pharmacy,M.E,8.22,4
2022A0364A,Humanities and Social Sciences,B.E,5.08,3
2022A0365A,Physics,B.E,8.24,3
2022S0366S,Biological Sciences,M.Sc,5.7,2
2022A0367A,Chemisty,B.E,7.82,2
2022H0368H,Mathematics,M.E,5.78,4
2022A0369A,Biological Sciences,B.E,5.31,2
2022H0370H,Physics,M.E,8.3,3
2022A0371A,Mechanical Engineering,B.E,7.07,2
2022H0372H,Electrical and Electronics Engineering,M.E,5.86,2
2022P0373P,Pharmacy,B.Pharm,5.91,1
2022A0374A,Chemisty,B.E,5.15,2
2022A0375A,Computer Science and Information Systems,B.E,7.02,3
2022S0376S,Computer Science and Information Systems,M.Sc,8.11,1
2022H0377H,Biological Sciences,M.E,6.66,4
2022H0378H,Biological Sciences,M.E,8.67,2
2022P0379P,Electrical and Electronics Engineering,B.Pharm,5.23,4
2022P0380P,Mechanical Engineering,B.Pharm,8.61,2
2022S0381S,Chemisty,M.Sc,5.5,3
2022H0382H,Civil Engineering,M.E,5.46,1
2022P0383P,Chemical Engineering,B.Pharm,9.84,4
2022H0384H,Electrical and Electronics Engineering,M.E,9.28,4
2022H0385H,Chemisty,M.E,9.28,1
2022P0386P,Computer Science and Information Systems,B.Pharm,7.38,3
2022S0387S,Chemisty,M.Sc,6.61,3
2022A0388A,Mechanical Engineering,B.E,8.34,1
2022P0389P,Humanities and Social Sciences,B.Pharm,7.46,2
2022A0390A,Chemisty,B.E,6.1,2
2022A0391A,Chemisty,B.E,6.13,1
2022P0392P,Chemical Engineering,B.Pharm,8.59,3
2022A0393A,Mechanical Engineering,B.E,5.53,2
2022S0394S,Computer Science and Information Systems,M.Sc,5.92,3
2022A0395A,Economics and Finanace,B.E,8.55,4
2022D0396D,Pharmacy,Ph.D,7.95,3
2022A0397A,Chemisty,B.E,6.64,3
2022D0398D,Pharmacy,Ph.D,5.73,1
2022P0399P,Electrical and Electronics Engineering,B.Pharm,8.16,2
2022A0400A,Chemisty,B.E,5.07,1
2022S0401S,Civil Engineering,M.Sc,5.81,3
2022A0402A,Biological Sciences,B.E,7.86,4
2022A0403A,Economics and Finanace,B.E,5.94,4
2022P0404P,Humanities and Social Sciences,B.Pharm,9.96,4
2022S0405S,Mechanical Engineering,M.Sc,6.31,4
2022H0406H,Chemical Engineering,M.E,8.72,3
2022P0407P,Economics and Finanace,B.Pharm,9.98,2
2022H0408H,Computer Science and Information Systems,M.E,6.7,4
2022H0409H,Mathematics,M.E,7.28,1
2022A0410A,Pharmacy,B.E,9.28,3
2022P0411P,Chemical Engineering,B.Pharm,8.91,4
2022A0412A,Pharmacy,B.E,5.13,2
2022A0413A,Chemical Engineering,B.E,6.14,4
2022A0414A,Chemical Engineering,B.E,5.6,3
2022H0415H,Chemisty,M.E,9.37,3
2022A0416A,Humanities and Social Sciences,B.E,7.18,1
2022A0417A,Mathematics,B.E,5.91,2
2022P0418P,Chemisty,B.Pharm,9.2,2
2022H0419H,Biological Sciences,M.E,5.99,3
2022P0420P,Mechanical Engineering,B.Pharm,8.9,1
2022H0421H,Mathematics,M.E,6.81,2
2022A0422A,Physics,B.E,9.74,2
2022A0423A,Economics and Finanace,B.E,5.79,2
2022A0424A,Pharmacy,B.E,8.17,2
2022H0425H,Physics,M.E,5.76,4
2022A0426A,Civil Engineering,B.E,6.39,4
2022D0427D,Computer Science and Information Systems,Ph.D,6.95,4
2022H0428H,Humanities and Social Sciences,M.E,7.34,2
2022D0429D,Physics,Ph.D,9.69,1
2022A0430A,Chemical Engineering,B.E,6.26,3
2022A0431A,Civil Engineering,B.E,9.62,1
2022A0432A,Biological Sciences,B.E,8.78,2
2022A0433A,Chemisty,B.E,7.4,2
2022A0434A,Civil Engineering,B.E,6.96,2
2022H0435H,Pharmacy,M.E,7.1,2
2022D0436D,Civil Engineering,Ph.D,9.17,1
2022D0437D,Civil Engineering,Ph.D,9.82,3
2022A0438A,Chemisty,B.E,9.46,1
2022H0439H,Physics,M.E,8.7,2
2022A0440A,Civil Engineering,B.E,7.22,3
2022D0441D,Economics and Finanace,Ph.D,5.05,1
2022A0442A,Mathematics,B.E,6.56,1
2022A0443A,Pharmacy,B.E,7.99,2
2022A0444A,Pharmacy,B.E,7.19,1
2022A0445A,Mathematics,B.E,8.71,4
2022A0446A,Chemisty,B.E,5.35,3
2022A0447A,Computer Science and Information Systems,B.E,9.75,1
2022H0448H,Electrical and Electronics Engineering,M.E,9.19,3
2022A0449A,Chemical Engineering,B.E,8.13,4
2022P0450P,Mechanical Engineering,B.Pharm,5.84,4
2022S0451S,Computer Science and Information Systems,M.Sc,6.12,1
2022A0452A,Chemical Engineering,B.E,9.99,3
2022H0453H,Civil Engineering,M.E,9.35,4
2022A0454A,Physics,B.E,9.82,4
2022P0455P,Biological Sciences,B.Pharm,8.19,3
2022D0456D,Physics,Ph.D,8.66,3
2022H0457H,Pharmacy,M.E,7.54,4
2022A0458A,Pharmacy,B.E,9.18,3
2022H0459H,Chemical Engineering,M.E,5.06,4
2022A0460A,Civil Engineering,B.E,7.93,2
2022H0461H,Mechanical Engineering,M.E,7.17,3
2022A0462A,Chemical Engineering,B.E,9.99,4
2022S0463S,Mathematics,M.Sc,8.03,4
2022A0464A,Mechanical Engineering,B.E,7.59,4
2022A0465A,Biological Sciences,B.E,8.01,1
2022A0466A,Mechanical Engineering,B.E,5.47,2
2022A0467A,Economics and Finanace,B.E,7.9,4
2022P0468P,Electrical and Electronics Engineering,B.Pharm,8.59,1
2022P0469P,Economics and Finanace,B.Pharm,8.24,4
2022A0470A,Humanities and Social Sciences,B.E,7.87,1
2022A0471A,Electrical and Electronics Engineering,B.E,9.07,4
2022H0472H,Pharmacy,M.E,9.54,2
2022D0473D,Mechanical Engineering,Ph.D,5.9,3
2022A0474A,Chemical Engineering,B.E,6.46,4
2022A0475A,Biological Sciences,B.E,8.65,3
2022D0476D,Economics and Finanace,Ph.D,9.09,3
2022S0477S,Economics and Finanace,M.Sc,9.87,2
2022P0478P,Computer Science and Information Systems,B.Pharm,7.23,1
2022A0479A,Economics and Finanace,B.E,7.29,3
2022H0480H,Chemisty,M.E,6.05,3
2022S0481S,Physics,M.Sc,7.01,3
2022P0482P,Chemisty,B.Pharm,9.22,1
2022A0483A,Economics and Finanace,B.E,6.76,2
2022A0484A,Economics and Finanace,B.E,9.14,1
2022P0485P,Chemical Engineering,B.Pharm,8.2,3
2022A0486A,Mechanical Engineering,B.E,7.49,2
2022A0487A,Electrical and Electronics Engineering,B.E,6.01,4
2022A0488A,Economics and Finanace,B.E,6.69,4
2022A0489A,Economics and Finanace,B.E,8.77,2
2022A0490A,Economics and Finanace,B.E,5.08,2
2022A0491A,Mechanical Engineering,B.E,6.55,3
2022D0492D,Mathematics,Ph.D,7.69,4
2022H0493H,Mechanical Engineering,M.E,8.48,2
2022H0494H,Chemical Engineering,M.E,5.45,4
2022P0495P,Computer Science and Information Systems,B.Pharm,5.73,3
2022A0496A,Mathematics,B.E,6.77,2
2022H0497H,Electrical and Electronics Engineering,M.E,5.52,3
2022H0498H,Mechanical Engineering,M.E,7.85,1
2022A0499A,Economics and Finanace,B.E,10.0,4
2022H0500H,Biological Sciences,M.E,6.23,2
2022D0501D,Pharmacy,Ph.D,9.96,1
2022A0502A,Humanities and Social Sciences,B.E,6.12,2
2022S0503S,Civil Engineering,M.Sc,9.38,4
2022A0504A,Pharmacy,B.E,9.06,2
2022H0505H,Biological Sciences,M.E,6.48,1
2022A0506A,Mechanical Engineering,B.E,7.42,4
2022H0507H,Electrical and Electronics Engineering,M.E,7.78,2
2022P0508P,Electrical and Electronics Engineering,B.Pharm,5.93,4
2022H0509H,Pharmacy,M.E,7.88,4
2022H0510H,Physics,M.E,6.31,3
2022A0511A,Computer Science and Information Systems,B.E,7.16,3
2022D0512D,Civil Engineering,Ph.D,6.6,3
2022A0513A,Chemical Engineering,B.E,9.79,2
2022A0514A,Economics and Finanace,B.E,9.3,2
2022A0515A,Mathematics,B.E,7.89,1
2022A0516A,Mathematics,B.E,8.54,3
2022A0517A,Chemical Engineering,B.E,9.04,2
2022H0518H,Physics,M.E,6.74,2
2022D0519D,Humanities and Social Sciences,Ph.D,6.35,1
2022H0520H,Humanities and Social Sciences,M.E,8.09,4
2022D0521D,Mechanical Engineering,Ph.D,7.18,2
2022A0522A,Biological Sciences,B.E,7.8,1
2022P0523P,Economics and Finanace,B.Pharm,7.38,2
2022A0524A,Chemical Engineering,B.E,8.41,1
2022A0525A,Physics,B.E,6.38,3
2022P0526P,Biological Sciences,B.Pharm,8.57,4
2022A0527A,Electrical and Electronics Engineering,B.E,8.52,2
2022P0528P,Electrical and Electronics Engineering,B.Pharm,6.08,4
