Student ID,Course,Degree,CGPA,Year
2021A0079A,Chemical Engineering,B.E,7.19,4
2021A0080A,Chemical Engineering,B.E,7.85,2
2021H0081H,Mathematics,M.E,6.49,1
2021S0082S,Humanities and Social Sciences,M.Sc,6.15,3
2021A0083A,Biological Sciences,B.E,6.12,3
2021H0084H,Computer Science and Information Systems,M.E,6.95,3
2021A0085A,Chemical Engineering,B.E,9.36,2
2021A0086A,Computer Science and Information Systems,B.E,5.37,2
2021S0087S,Mathematics,M.Sc,9.66,3
2021A0088A,Electrical and Electronics Engineering,B.E,8.09,1
2021A0089A,Mechanical Engineering,B.E,7.35,3
2021H0090H,Pharmacy,M.E,5.15,3
2021D0091D,Electrical and Electronics Engineering,Ph.D,6.3,3
2021A0092A,Biological Sciences,B.E,5.7,3
2021A0093A,Pharmacy,B.E,9.56,1
2021A0094A,Civil Engineering,B.E,7.47,1
2021A0095A,Economics and Finanace,B.E,9.91,4
2021A0096A,Mechanical Engineering,B.E,8.7,1
2021A0097A,Mathematics,B.E,7.39,2
2021A0098A,Computer Science and Information Systems,B.E,8.62,1
2021S0099S,Biological Sciences,M.Sc,7.48,2
2021A0100A,Pharmacy,B.E,6.75,4
2021H0101H,Computer Science and Information Systems,M.E,8.91,2
2021D0102D,Biological Sciences,Ph.D,9.66,1
2021P0103P,Civil Engineering,B.Pharm,7.67,4
2021D0104D,Pharmacy,Ph.D,8.42,1
2021A0105A,Mathematics,B.E,7.41,4
2021A0106A,Electrical and Electronics Engineering,B.E,8.48,4
2021A0107A,Physics,B.E,7.13,2
2021H0108H,Chemical Engineering,M.E,7.19,3
2021H0109H,Economics and Finanace,M.E,5.97,4
2021A0110A,Biological Sciences,B.E,6.19,1
2021H0111H,Mechanical Engineering,M.E,5.05,4
2021A0112A,Physics,B.E,8.76,1
2021A0113A,Biological Sciences,B.E,9.37,2
2021A0114A,Biological Sciences,B.E,5.38,2
2021A0115A,Humanities and Social Sciences,B.E,5.9,1
2021A0116A,Economics and Finanace,B.E,6.75,2
2021P0117P,Computer Science and Information Systems,B.Pharm,5.65,4
2021P0118P,Humanities and Social Sciences,B.Pharm,8.29,1
2021A0119A,Chemical Engineering,B.E,6.25,2
2021P0120P,Humanities and Social Sciences,B.Pharm,8.53,3
2021A0121A,Civil Engineering,B.E,7.22,3
2021P0122P,Economics and Finanace,B.Pharm,8.9,3
2021A0123A,Pharmacy,B.E,6.22,3
2021A0124A,Economics and Finanace,B.E,8.49,1
2021A0125A,Biological Sciences,B.E,6.73,4
2021S0126S,Physics,M.Sc,9.75,4
2021S0127S,Computer Science and Information Systems,M.Sc,5.39,2
2021A0128A,Mathematics,B.E,6.15,2
2021S0129S,Chemical Engineering,M.Sc,6.86,2
2021A0130A,Biological Sciences,B.E,9.89,4
2021A0131A,Pharmacy,B.E,8.82,1
2021A0132A,Biological Sciences,B.E,7.49,1
2021D0133D,Computer Science and Information Systems,Ph.D,6.39,4
2021D0134D,Computer Science and Information Systems,Ph.D,9.14,1
2021A0135A,Biological Sciences,B.E,6.4,4
2021P0136P,Humanities and Social Sciences,B.Pharm,5.09,4
2021H0137H,Electrical and Electronics Engineering,M.E,7.22,2
2021A0138A,Civil Engineering,B.E,6.9,4
2021A0139A,Mathematics,B.E,5.26,3
2021A0140A,Biological Sciences,B.E,7.71,3
2021A0141A,Biological Sciences,B.E,9.55,3
2021A0142A,Computer Science and Information Systems,B.E,9.05,2
2021S0143S,Biological Sciences,M.Sc,6.7,4
2021A0144A,Electrical and Electronics Engineering,B.E,8.91,1
2021A0145A,Chemical Engineering,B.E,7.77,3
2021H0146H,Mathematics,M.E,7.32,3
2021A0147A,Chemisty,B.E,9.8,4
2021D0148D,Physics,Ph.D,9.96,2
2021A0149A,Chemisty,B.E,9.54,3
2021H0150H,Pharmacy,M.E,9.75,1
2021A0151A,Civil Engineering,B.E,8.86,3
2021A0152A,Economics and Finanace,B.E,7.86,1
2021H0153H,Mechanical Engineering,M.E,6.37,3
2021A0154A,Pharmacy,B.E,6.25,1
2021A0155A,Chemical Engineering,B.E,6.53,3
2021A0156A,Computer Science and Information Systems,B.E,9.24,4
2021A0157A,Humanities and Social Sciences,B.E,5.09,1
2021A0158A,Humanities and Social Sciences,B.E,5.19,3
2021A0159A,Humanities and Social Sciences,B.E,8.19,2
2021S0160S,Electrical and Electronics Engineering,M.Sc,5.29,1
2021A0161A,Computer Science and Information Systems,B.E,9.49,3
2021H0162H,Chemical Engineering,M.E,7.2,3
2021A0163A,Computer Science and Information Systems,B.E,6.3,4
2021D0164D,Chemisty,Ph.D,6.14,2
2021A0165A,Chemisty,B.E,9.36,1
2021H0166H,Civil Engineering,M.E,5.57,1
2021P0167P,Chemisty,B.Pharm,8.42,4
2021A0168A,Mechanical Engineering,B.E,6.59,2
2021D0169D,Biological Sciences,Ph.D,9.76,3
2021D0170D,Computer Science and Information Systems,Ph.D,5.08,3
2021A0171A,Mathematics,B.E,8.59,2
2021H0172H,Economics and Finanace,M.E,5.55,4
2021H0173H,Chemical Engineering,M.E,7.56,2
2021H0174H,Civil Engineering,M.E,6.63,3
2021A0175A,Pharmacy,B.E,7.08,4
2021A0176A,Computer Science and Information Systems,B.E,5.72,3
2021A0177A,Mechanical Engineering,B.E,8.94,3
2021A0178A,Electrical and Electronics Engineering,B.E,9.49,3
2021S0179S,Humanities and Social Sciences,M.Sc,9.71,3
2021P0180P,Mechanical Engineering,B.Pharm,5.16,3
2021S0181S,Biological Sciences,M.Sc,6.45,2
2021D0182D,Mechanical Engineering,Ph.D,5.13,2
2021S0183S,Economics and Finanace,M.Sc,7.55,3
2021H0184H,Civil Engineering,M.E,6.89,1
2021D0185D,Pharmacy,Ph.D,8.63,4
2021H0186H,Pharmacy,M.E,5.39,1
2021A0187A,Civil Engineering,B.E,7.83,4
2021A0188A,Mathematics,B.E,8.67,1
2021A0189A,Mechanical Engineering,B.E,7.36,4
2021H0190H,Economics and Finanace,M.E,6.35,3
2021S0191S,Civil Engineering,M.Sc,6.64,3
2021P0192P,Civil Engineering,B.Pharm,7.28,1
2021A0193A,Physics,B.E,6.21,4
2021P0194P,Economics and Finanace,B.Pharm,5.4,1
2021P0195P,Economics and Finanace,B.Pharm,8.27,2
2021P0196P,Humanities and Social Sciences,B.Pharm,8.93,2
2021A0197A,Mechanical Engineering,B.E,9.14,2
2021A0198A,Mathematics,B.E,6.22,4
2021A0199A,Pharmacy,B.E,7.92,2
2021A0200A,Mechanical Engineering,B.E,6.3,3
2021H0201H,Economics and Finanace,M.E,6.57,1
2021A0202A,Electrical and Electronics Engineering,B.E,7.11,2
2021A0203A,Mechanical Engineering,B.E,7.47,2
2021S0204S,Chemisty,M.Sc,9.38,1
2021H0205H,Chemisty,M.E,5.6,3
2021A0206A,Mathematics,B.E,8.56,4
2021D0207D,Physics,Ph.D,5.5,1
2021S0208S,Electrical and Electronics Engineering,M.Sc,5.12,2
2021A0209A,Chemical Engineering,B.E,5.66,4
2021A0210A,Electrical and Electronics Engineering,B.E,6.77,4
2021H0211H,Physics,M.E,7.78,3
2021S0212S,Chemical Engineering,M.Sc,6.68,3
2021A0213A,Mechanical Engineering,B.E,8.04,1
2021A0214A,Physics,B.E,5.23,3
2021A0215A,Humanities and Social Sciences,B.E,9.55,4
2021A0216A,Physics,B.E,9.17,3
2021A0217A,Humanities and Social Sciences,B.E,8.5,2
2021A0218A,Physics,B.E,8.83,1
2021H0219H,Chemisty,M.E,9.48,3
2021P0220P,Pharmacy,B.Pharm,8.25,4
2021D0221D,Economics and Finanace,Ph.D,7.19,3
2021A0222A,Chemical Engineering,B.E,6.16,4
2021A0223A,Economics and Finanace,B.E,5.24,4
2021H0224H,Computer Science and Information Systems,M.E,6.61,3
2021H0225H,Chemisty,M.E,9.77,1
2021D0226D,Physics,Ph.D,9.41,2
2021A0227A,Electrical and Electronics Engineering,B.E,7.6,3
2021A0228A,Chemical Engineering,B.E,6.74,2
2021A0229A,Chemical Engineering,B.E,6.44,4
2021A0230A,Humanities and Social Sciences,B.E,6.12,2
2021P0231P,Computer Science and Information Systems,B.Pharm,9.7,3
2021A0232A,Mechanical Engineering,B.E,8.77,2
2021P0233P,Pharmacy,B.Pharm,6.39,1
2021P0234P,Civil Engineering,B.Pharm,7.76,2
2021A0235A,Biological Sciences,B.E,7.99,1
2021A0236A,Mathematics,B.E,7.69,2
2021A0237A,Biological Sciences,B.E,7.44,1
2021A0238A,Economics and Finanace,B.E,6.02,4
2021P0239P,Humanities and Social Sciences,B.Pharm,7.6,4
2021H0240H,Computer Science and Information Systems,M.E,9.59,1
2021S0241S,Humanities and Social Sciences,M.Sc,9.44,4
2021A0242A,Computer Science and Information Systems,B.E,5.43,2
2021A0243A,Computer Science and Information Systems,B.E,8.66,1
2021A0244A,Economics and Finanace,B.E,9.02,2
2021D0245D,Physics,Ph.D,5.37,2
2021S0246S,Mathematics,M.Sc,6.68,4
2021A0247A,Pharmacy,B.E,8.68,1
2021A0248A,Physics,B.E,8.44,1
2021A0249A,Electrical and Electronics Engineering,B.E,5.5,3
2021A0250A,Civil Engineering,B.E,9.21,1
2021S0251S,Pharmacy,M.Sc,8.14,2
2021A0252A,Chemisty,B.E,7.93,2
2021P0253P,Pharmacy,B.Pharm,5.98,4
2021A0254A,Chemisty,B.E,7.42,2
2021P0255P,Humanities and Social Sciences,B.Pharm,6.41,2
2021A0256A,Pharmacy,B.E,9.38,2
2021A0257A,Biological Sciences,B.E,7.17,4
2021A0258A,Mathematics,B.E,8.06,2
2021A0259A,Biological Sciences,B.E,7.09,3
2021A0260A,Mechanical Engineering,B.E,6.9,2
2021D0261D,Pharmacy,Ph.D,6.74,2
2021A0262A,Computer Science and Information Systems,B.E,9.2,3
2021D0263D,Pharmacy,Ph.D,7.43,4
2021P0264P,Mechanical Engineering,B.Pharm,6.79,4
2021A0265A,Computer Science and Information Systems,B.E,5.48,1
2021A0266A,Computer Science and Information Systems,B.E,7.1,4
2021A0267A,Economics and Finanace,B.E,6.24,4
2021D0268D,Chemical Engineering,Ph.D,5.88,3
2021A0269A,Pharmacy,B.E,5.57,4
2021P0270P,Chemisty,B.Pharm,8.87,4
2021D0271D,Humanities and Social Sciences,Ph.D,8.01,2
2021H0272H,Biological Sciences,M.E,6.45,2
2021A0273A,Electrical and Electronics Engineering,B.E,5.3,3
2021A0274A,Computer Science and Information Systems,B.E,8.37,4
2021A0275A,Electrical and Electronics Engineering,B.E,9.05,4
2021A0276A,Electrical and Electronics Engineering,B.E,6.3,1
2021A0277A,Computer Science and Information Systems,B.E,7.43,2
2021S0278S,Economics and Finanace,M.Sc,8.18,1
2021H0279H,Computer Science and Information Systems,M.E,7.24,2
2021H0280H,Mechanical Engineering,M.E,9.38,2
2021A0281A,Pharmacy,B.E,5.55,3
2021A0282A,Chemisty,B.E,8.02,1
2021H0283H,Physics,M.E,5.11,4
2021A0284A,Chemical Engineering,B.E,8.9,3
2021A0285A,Economics and Finanace,B.E,8.83,1
2021A0286A,Pharmacy,B.E,5.25,2
2021A0287A,Economics and Finanace,B.E,7.68,2
2021A0288A,Mathematics,B.E,6.98,2
2021A0289A,Computer Science and Information Systems,B.E,9.01,3
2021A0290A,Economics and Finanace,B.E,7.07,2
2021H0291H,Biological Sciences,M.E,5.18,1
2021A0292A,Mathematics,B.E,5.51,4
2021H0293H,Humanities and Social Sciences,M.E,5.21,3
2021H0294H,Computer Science and Information Systems,M.E,5.12,2
2021A0295A,Biological Sciences,B.E,6.36,1
2021H0296H,Electrical and Electronics Engineering,M.E,8.28,2
2021A0297A,Physics,B.E,9.38,1
2021A0298A,Chemical Engineering,B.E,5.37,4
2021P0299P,Biological Sciences,B.Pharm,5.07,2
2021A0300A,Chemical Engineering,B.E,8.68,4
2021S0301S,Civil Engineering,M.Sc,9.16,3
2021D0302D,Economics and Finanace,Ph.D,7.13,1
2021D0303D,Computer Science and Information Systems,Ph.D,6.37,2
2021P0304P,Chemical Engineering,B.Pharm,6.32,4
2021H0305H,Electrical and Electronics Engineering,M.E,6.46,1
2021H0306H,Civil Engineering,M.E,9.83,3
2021D0307D,Humanities and Social Sciences,Ph.D,6.42,2
2021H0308H,Electrical and Electronics Engineering,M.E,5.09,4
2021H0309H,Physics,M.E,6.97,3
2021A0310A,Mathematics,B.E,8.57,4
2021A0311A,Civil Engineering,B.E,7.89,1
2021A0312A,Electrical and Electronics Engineering,B.E,8.86,4
2021H0313H,Economics and Finanace,M.E,7.38,1
2021S0314S,Pharmacy,M.Sc,6.55,2
2021S0315S,Pharmacy,M.Sc,9.88,1
2021A0316A,Mathematics,B.E,5.85,4
2021S0317S,Mechanical Engineering,M.Sc,6.25,2
2021P0318P,Electrical and Electronics Engineering,B.Pharm,8.08,4
2021H0319H,Mathematics,M.E,8.62,2
2021S0320S,Biological Sciences,M.Sc,8.84,3
2021A0321A,Electrical and Electronics Engineering,B.E,6.56,3
2021A0322A,Chemisty,B.E,5.18,4
2021P0323P,Biological Sciences,B.Pharm,6.34,2
2021A0324A,Mathematics,B.E,8.97,4
2021A0325A,Economics and Finanace,B.E,9.8,2
2021A0326A,Economics and Finanace,B.E,7.31,4
2021H0327H,Mathematics,M.E,7.77,1
2021A0328A,Chemical Engineering,B.E,7.13,1
2021H0329H,Electrical and Electronics Engineering,M.E,5.64,1
2021P0330P,Chemisty,B.Pharm,7.6,1
2021H0331H,Chemisty,M.E,5.99,1
2021H0332H,Biological Sciences,M.E,9.43,4
2021D0333D,Chemisty,Ph.D,8.13,4
2021A0334A,Chemisty,B.E,8.74,4
2021P0335P,Electrical and Electronics Engineering,B.Pharm,5.05,1
2021A0336A,Electrical and Electronics Engineering,B.E,9.98,3
2021H0337H,Mathematics,M.E,6.61,3
2021S0338S,Mechanical Engineering,M.Sc,8.25,2
2021A0339A,Computer Science and Information Systems,B.E,7.62,2
2021S0340S,Mechanical Engineering,M.Sc,9.76,3
2021P0341P,Mechanical Engineering,B.Pharm,6.26,4
2021A0342A,Civil Engineering,B.E,9.68,2
2021A0343A,Chemisty,B.E,7.62,4
2021A0344A,Biological Sciences,B.E,6.59,2
2021H0345H,Chemisty,M.E,7.35,1
2021H0346H,Computer Science and Information Systems,M.E,8.51,2
2021S0347S,Physics,M.Sc,5.47,4
2021H0348H,Economics and Finanace,M.E,5.47,4
2021H0349H,Mechanical Engineering,M.E,5.78,3
2021A0350A,Pharmacy,B.E,7.8,2
2021A0351A,Economics and Finanace,B.E,8.14,2
2021H0352H,Computer Science and Information Systems,M.E,6.42,4
2021S0353S,Mechanical Engineering,M.Sc,8.65,3
2021A0354A,Mechanical Engineering,B.E,8.83,3
2021A0355A,Mathematics,B.E,7.71,2
2021H0356H,Chemical Engineering,M.E,7.96,1
2021A0357A,Physics,B.E,6.08,2
2021S0358S,Computer Science and Information Systems,M.Sc,7.82,2
2021A0359A,Mathematics,B.E,7.94,4
2021H0360H,Economics and Finanace,M.E,7.88,3
2021A0361A,Physics,B.E,9.36,4
2021A0362A,Civil Engineering,B.E,5.84,2
2021H0363H,Civil Engineering,M.E,5.46,2
2021A0364A,Chemisty,B.E,5.82,1
2021H0365H,Economics and Finanace,M.E,5.39,1
2021H0366H,Chemisty,M.E,7.56,4
2021A0367A,Electrical and Electronics Engineering,B.E,8.32,3
2021A0368A,Computer Science and Information Systems,B.E,7.5,1
2021A0369A,Civil Engineering,B.E,7.8,4
2021S0370S,Electrical and Electronics Engineering,M.Sc,8.53,3
2021A0371A,Computer Science and Information Systems,B.E,9.19,3
2021A0372A,Mathematics,B.E,5.39,2
2021S0373S,Chemisty,M.Sc,9.73,3
2021A0374A,Physics,B.E,5.71,4
2021A0375A,Mathematics,B.E,7.21,3
2021A0376A,Pharmacy,B.E,5.6,4
2021A0377A,Pharmacy,B.E,6.74,1
2021D0378D,Economics and Finanace,Ph.D,9.28,3
2021A0379A,Physics,B.E,7.12,2
2021A0380A,Electrical and Electronics Engineering,B.E,6.87,1
2021D0381D,Civil Engineering,Ph.D,7.21,2
2021S0382S,Biological Sciences,M.Sc,7.93,3
2021A0383A,Chemical Engineering,B.E,9.56,3
2021S0384S,Mathematics,M.Sc,9.61,3
2021A0385A,Biological Sciences,B.E,8.24,4
2021A0386A,Electrical and Electronics Engineering,B.E,5.22,3
2021H0387H,Computer Science and Information Systems,M.E,8.13,1
2021A0388A,Physics,B.E,9.64,4
2021A0389A,Humanities and Social Sciences,B.E,5.87,1
2021S0390S,Biological Sciences,M.Sc,6.85,2
2021A0391A,Physics,B.E,8.68,2
2021A0392A,Chemical Engineering,B.E,7.1,1
2021A0393A,Biological Sciences,B.E,7.22,1
2021A0394A,Economics and Finanace,B.E,5.49,3
2021S0395S,Civil Engineering,M.Sc,8.28,1
2021A0396A,Economics and Finanace,B.E,9.19,3
2021S0397S,Physics,M.Sc,5.85,3
2021H0398H,Mathematics,M.E,5.07,4
2021A0399A,Electrical and Electronics Engineering,B.E,9.19,1
2021A0400A,Chemical Engineering,B.E,5.96,2
2021H0401H,Physics,M.E,6.33,2
2021S0402S,Humanities and Social Sciences,M.Sc,5.22,2
2021A0403A,Physics,B.E,7.53,2
2021A0404A,Pharmacy,B.E,8.73,1
2021A0405A,Computer Science and Information Systems,B.E,6.37,3
2021A0406A,Chemical Engineering,B.E,6.71,1
2021A0407A,Mechanical Engineering,B.E,9.65,1
2021A0408A,Chemical Engineering,B.E,9.59,2
2021A0409A,Physics,B.E,5.43,3
2021P0410P,Mechanical Engineering,B.Pharm,8.13,1
2021A0411A,Chemisty,B.E,8.94,2
2021A0412A,Pharmacy,B.E,6.87,1
2021D0413D,Physics,Ph.D,9.72,3
2021A0414A,Pharmacy,B.E,8.21,2
2021A0415A,Physics,B.E,8.78,2
2021A0416A,Computer Science and Information Systems,B.E,5.27,3
2021H0417H,Chemisty,M.E,6.39,3
2021A0418A,Electrical and Electronics Engineering,B.E,6.13,2
2021A0419A,Computer Science and Information Systems,B.E,9.42,2
2021A0420A,Computer Science and Information Systems,B.E,6.3,4
2021S0421S,Computer Science and Information Systems,M.Sc,5.46,3
2021A0422A,Mechanical Engineering,B.E,6.82,4
2021P0423P,Pharmacy,B.Pharm,8.44,2
2021A0424A,Biological Sciences,B.E,9.75,4
2021P0425P,Chemisty,B.Pharm,7.69,2
2021H0426H,Physics,M.E,7.17,3
2021P0427P,Civil Engineering,B.Pharm,6.71,3
2021A0428A,Chemical Engineering,B.E,7.57,2
2021P0429P,Computer Science and Information Systems,B.Pharm,6.09,3
2021D0430D,Biological Sciences,Ph.D,9.61,2
2021S0431S,Humanities and Social Sciences,M.Sc,5.7,3
2021P0432P,Economics and Finanace,B.Pharm,7.82,1
2021A0433A,Economics and Finanace,B.E,8.51,3
2021P0434P,Biological Sciences,B.Pharm,5.79,4
2021P0435P,Economics and Finanace,B.Pharm,6.68,1
2021A0436A,Chemisty,B.E,9.57,3
2021P0437P,Chemisty,B.Pharm,7.33,2
2021A0438A,Biological Sciences,B.E,7.2,4
2021A0439A,Mechanical Engineering,B.E,7.88,4
2021H0440H,Physics,M.E,7.0,2
2021A0441A,Computer Science and Information Systems,B.E,8.62,3
2021H0442H,Humanities and Social Sciences,M.E,8.39,3
2021H0443H,Biological Sciences,M.E,9.85,2
2021A0444A,Mathematics,B.E,5.54,4
2021A0445A,Computer Science and Information Systems,B.E,9.77,4
2021A0446A,Mechanical Engineering,B.E,5.14,2
2021A0447A,Computer Science and Information Systems,B.E,9.43,2
2021A0448A,Mechanical Engineering,B.E,8.76,2
2021A0449A,Pharmacy,B.E,6.67,1
2021A0450A,Chemical Engineering,B.E,6.55,2
2021A0451A,Economics and Finanace,B.E,7.29,2
2021H0452H,Humanities and Social Sciences,M.E,5.0,2
2021H0453H,Civil Engineering,M.E,9.41,3
2021H0454H,Computer Science and Information Systems,M.E,5.4,2
2021A0455A,Civil Engineering,B.E,7.18,2
2021S0456S,Chemisty,M.Sc,8.42,3
2021A0457A,Biological Sciences,B.E,7.39,3
2021H0458H,Chemical Engineering,M.E,7.35,4
2021H0459H,Physics,M.E,6.06,4
2021A0460A,Pharmacy,B.E,6.88,4
2021H0461H,Physics,M.E,6.21,1
2021A0462A,Electrical and Electronics Engineering,B.E,5.64,2
2021H0463H,Electrical and Electronics Engineering,M.E,8.87,3
2021P0464P,Pharmacy,B.Pharm,8.65,4
2021A0465A,Mechanical Engineering,B.E,6.97,1
2021H0466H,Economics and Finanace,M.E,7.44,1
2021H0467H,Civil Engineering,M.E,9.43,2
2021A0468A,Civil Engineering,B.E,6.85,3
2021A0469A,Mathematics,B.E,9.12,4
2021H0470H,Chemical Engineering,M.E,8.23,2
2021D0471D,Humanities and Social Sciences,Ph.D,5.94,2
2021A0472A,Computer Science and Information Systems,B.E,7.18,3
2021D0473D,Electrical and Electronics Engineering,Ph.D,8.27,4
2021D0474D,Chemisty,Ph.D,6.42,4
2021A0475A,Pharmacy,B.E,9.11,1
2021A0476A,Computer Science and Information Systems,B.E,9.79,4
2021P0477P,Chemisty,B.Pharm,5.82,1
2021H0478H,Humanities and Social Sciences,M.E,9.03,3
2021S0479S,Pharmacy,M.Sc,8.66,4
2021A0480A,Biological Sciences,B.E,5.8,2
2021A0481A,Mechanical Engineering,B.E,7.53,4
2021P0482P,Biological Sciences,B.Pharm,7.43,4
2021A0483A,Electrical and Electronics Engineering,B.E,8.86,3
2021D0484D,Electrical and Electronics Engineering,Ph.D,6.29,1
2021H0485H,Mechanical Engineering,M.E,9.04,4
2021A0486A,Mathematics,B.E,6.86,4
2021H0487H,Physics,M.E,6.68,3
2021A0488A,Chemical Engineering,B.E,8.93,4
2021D0489D,Mathematics,Ph.D,8.8,1
2021A0490A,Chemisty,B.E,5.03,3
2021A0491A,Civil Engineering,B.E,7.57,4
2021P0492P,Electrical and Electronics Engineering,B.Pharm,5.24,3
2021S0493S,Biological Sciences,M.Sc,5.61,4
2021P0494P,Humanities and Social Sciences,B.Pharm,6.84,3
2021A0495A,Computer Science and Information Systems,B.E,7.13,3
2021S0496S,Biological Sciences,M.Sc,7.71,2
2021A0497A,Computer Science and Information Systems,B.E,6.78,1
2021A0498A,Humanities and Social Sciences,B.E,6.62,1
2021H0499H,Mechanical Engineering,M.E,5.56,1
2021P0500P,Electrical and Electronics Engineering,B.Pharm,6.24,1
2021A0501A,Mathematics,B.E,5.47,2
2021A0502A,Pharmacy,B.E,7.47,3
2021H0503H,Economics and Finanace,M.E,9.86,2
2021A0504A,Physics,B.E,9.1,4
2021D0505D,Biological Sciences,Ph.D,5.38,3
2021A0506A,Biological Sciences,B.E,5.73,1
2021S0507S,Electrical and Electronics Engineering,M.Sc,7.56,1
2021A0508A,Economics and Finanace,B.E,9.64,3
2021A0509A,Electrical and Electronics Engineering,B.E,7.0,2
2021A0510A,Physics,B.E,6.28,1
2021H0511H,Electrical and Electronics Engineering,M.E,9.83,2
2021A0512A,Mechanical Engineering,B.E,6.3,3
2021A0513A,Mechanical Engineering,B.E,7.57,2
2021A0514A,Physics,B.E,8.99,3
2021A0515A,Mechanical Engineering,B.E,7.36,4
2021A0516A,Computer Science and Information Systems,B.E,8.73,2
2021A0517A,Computer Science and Information Systems,B.E,7.51,1
2021H0518H,Mechanical Engineering,M.E,6.99,2
2021A0519A,Pharmacy,B.E,6.42,1
2021A0520A,Electrical and Electronics Engineering,B.E,6.04,4
2021A0521A,Pharmacy,B.E,5.65,3
2021H0522H,Humanities and Social Sciences,M.E,8.0,3
2021P0523P,Chemical Engineering,B.Pharm,6.11,1
2021A0524A,Physics,B.E,6.62,1
2021A0525A,Mechanical Engineering,B.E,6.44,4
