Student ID,Course,Degree,CGPA,Year
2017D0153D,Civil Engineering,Ph.D,5.17,2
2017A0154A,Electrical and Electronics Engineering,B.E,7.44,2
2017S0155S,Pharmacy,M.Sc,8.73,1
2017P0156P,Humanities and Social Sciences,B.Pharm,9.32,4
2017S0157S,Computer Science and Information Systems,M.Sc,8.16,4
2017H0158H,Economics and Finanace,M.E,5.06,1
2017A0159A,Chemical Engineering,B.E,5.61,2
2017S0160S,Biological Sciences,M.Sc,7.93,4
2017A0161A,Computer Science and Information Systems,B.E,8.47,1
2017P0162P,Mechanical Engineering,B.Pharm,5.91,4
2017H0163H,Pharmacy,M.E,8.51,3
2017H0164H,Mechanical Engineering,M.E,5.63,3
2017D0165D,Chemical Engineering,Ph.D,8.57,2
2017D0166D,Electrical and Electronics Engineering,Ph.D,9.06,1
2017A0167A,Electrical and Electronics Engineering,B.E,7.78,4
2017A0168A,Chemical Engineering,B.E,7.59,1
2017A0169A,Civil Engineering,B.E,9.83,1
2017H0170H,Chemisty,M.E,9.31,2
2017A0171A,Biological Sciences,B.E,7.77,3
2017H0172H,Chemical Engineering,M.E,5.2,2
2017A0173A,Pharmacy,B.E,5.81,3
2017P0174P,Biological Sciences,B.Pharm,5.42,1
2017H0175H,Mathematics,M.E,6.49,2
2017H0176H,Electrical and Electronics Engineering,M.E,9.89,1
2017A0177A,Civil Engineering,B.E,6.5,3
2017A0178A,Pharmacy,B.E,7.67,2
2017P0179P,Mechanical Engineering,B.Pharm,7.45,3
2017A0180A,Mathematics,B.E,9.55,3
2017A0181A,Mechanical Engineering,B.E,7.69,2
2017A0182A,Physics,B.E,5.5,1
2017A0183A,Civil Engineering,B.E,5.18,2
2017H0184H,Computer Science and Information Systems,M.E,9.28,2
2017P0185P,Chemisty,B.Pharm,8.01,2
2017A0186A,Mechanical Engineering,B.E,6.8,2
2017A0187A,Physics,B.E,8.11,1
2017H0188H,Mathematics,M.E,6.27,4
2017A0189A,Pharmacy,B.E,9.52,4
2017S0190S,Humanities and Social Sciences,M.Sc,5.42,3
2017S0191S,Pharmacy,M.Sc,7.13,2
2017A0192A,Mathematics,B.E,6.02,3
2017P0193P,Pharmacy,B.Pharm,8.48,2
2017A0194A,Physics,B.E,6.86,2
2017P0195P,Electrical and Electronics Engineering,B.Pharm,9.11,3
2017H0196H,Electrical and Electronics Engineering,M.E,6.89,2
2017A0197A,Chemical Engineering,B.E,6.35,1
2017S0198S,Pharmacy,M.Sc,7.74,1
2017A0199A,Economics and Finanace,B.E,8.2,3
2017H0200H,Economics and Finanace,M.E,8.89,2
2017A0201A,Civil Engineering,B.E,6.37,1
2017A0202A,Electrical and Electronics Engineering,B.E,9.9,2
2017S0203S,Electrical and Electronics Engineering,M.Sc,9.76,1
2017H0204H,Chemisty,M.E,7.63,3
2017S0205S,Mechanical Engineering,M.Sc,9.11,4
2017A0206A,Chemical Engineering,B.E,7.64,3
2017A0207A,Mathematics,B.E,6.36,1
2017A0208A,Biological Sciences,B.E,5.85,4
2017S0209S,Chemisty,M.Sc,6.73,4
2017A0210A,Humanities and Social Sciences,B.E,7.96,3
2017H0211H,Biological Sciences,M.E,8.43,2
2017D0212D,Pharmacy,Ph.D,5.63,4
2017A0213A,Mechanical Engineering,B.E,8.68,1
2017S0214S,Physics,M.Sc,8.2,3
2017A0215A,Physics,B.E,8.89,4
2017H0216H,Physics,M.E,7.29,4
2017A0217A,Economics and Finanace,B.E,8.99,3
2017A0218A,Computer Science and Information Systems,B.E,9.76,2
2017P0219P,Computer Science and Information Systems,B.Pharm,8.18,1
2017H0220H,Computer Science and Information Systems,M.E,7.03,3
2017A0221A,Chemical Engineering,B.E,8.17,1
2017A0222A,Physics,B.E,6.2,1
2017H0223H,Chemisty,M.E,7.88,1
2017A0224A,Physics,B.E,6.43,4
2017H0225H,Biological Sciences,M.E,9.81,4
2017A0226A,Pharmacy,B.E,7.54,2
2017A0227A,Humanities and Social Sciences,B.E,7.49,1
2017A0228A,Electrical and Electronics Engineering,B.E,5.07,2
2017H0229H,Physics,M.E,5.04,4
2017A0230A,Physics,B.E,7.67,3
2017S0231S,Civil Engineering,M.Sc,9.97,1
2017A0232A,Mechanical Engineering,B.E,7.24,2
2017A0233A,Pharmacy,B.E,9.65,2
2017A0234A,Chemisty,B.E,5.38,2
2017A0235A,Mathematics,B.E,6.77,1
2017H0236H,Electrical and Electronics Engineering,M.E,7.48,2
2017A0237A,Economics and Finanace,B.E,9.85,3
2017A0238A,Pharmacy,B.E,6.25,1
2017A0239A,Computer Science and Information Systems,B.E,6.5,3
2017P0240P,Computer Science and Information Systems,B.Pharm,6.07,4
2017A0241A,Civil Engineering,B.E,9.62,1
2017A0242A,Humanities and Social Sciences,B.E,9.46,4
2017A0243A,Biological Sciences,B.E,6.78,4
2017A0244A,Economics and Finanace,B.E,6.49,1
2017H0245H,Biological Sciences,M.E,6.75,2
2017D0246D,Electrical and Electronics Engineering,Ph.D,6.77,1
2017H0247H,Electrical and Electronics Engineering,M.E,7.46,1
2017H0248H,Mathematics,M.E,7.57,2
2017A0249A,Electrical and Electronics Engineering,B.E,5.62,4
2017A0250A,Biological Sciences,B.E,5.78,3
2017A0251A,Civil Engineering,B.E,7.35,3
2017P0252P,Computer Science and Information Systems,B.Pharm,6.82,2
2017A0253A,Mathematics,B.E,9.06,1
2017S0254S,Humanities and Social Sciences,M.Sc,8.28,4
2017A0255A,Chemisty,B.E,5.7,4
2017P0256P,Biological Sciences,B.Pharm,6.8,2
2017A0257A,Chemical Engineering,B.E,5.95,1
2017P0258P,Chemisty,B.Pharm,6.97,3
2017P0259P,Biological Sciences,B.Pharm,5.8,2
2017A0260A,Humanities and Social Sciences,B.E,9.8,3
2017A0261A,Chemical Engineering,B.E,7.11,4
2017S0262S,Pharmacy,M.Sc,8.57,3
2017D0263D,Electrical and Electronics Engineering,Ph.D,7.51,4
2017H0264H,Chemisty,M.E,5.55,1
2017H0265H,Biological Sciences,M.E,5.63,3
2017A0266A,Mathematics,B.E,5.07,2
2017D0267D,Biological Sciences,Ph.D,8.39,3
2017H0268H,Electrical and Electronics Engineering,M.E,9.88,1
2017H0269H,Electrical and Electronics Engineering,M.E,7.4,3
2017A0270A,Humanities and Social Sciences,B.E,5.41,4
2017A0271A,Civil Engineering,B.E,8.09,2
2017A0272A,Civil Engineering,B.E,6.41,1
2017P0273P,Computer Science and Information Systems,B.Pharm,9.97,2
2017P0274P,Pharmacy,B.Pharm,9.1,2
2017A0275A,Humanities and Social Sciences,B.E,8.53,1
2017H0276H,Physics,M.E,8.65,2
2017A0277A,Civil Engineering,B.E,9.96,2
2017A0278A,Civil Engineering,B.E,5.6,4
2017H0279H,Biological Sciences,M.E,6.37,2
2017S0280S,Chemisty,M.Sc,7.13,2
2017A0281A,Chemical Engineering,B.E,9.32,4
2017H0282H,Electrical and Electronics Engineering,M.E,7.62,2
2017H0283H,Civil Engineering,M.E,6.68,4
2017P0284P,Biological Sciences,B.Pharm,7.55,1
2017A0285A,Computer Science and Information Systems,B.E,5.55,3
2017S0286S,Computer Science and Information Systems,M.Sc,9.71,4
2017P0287P,Civil Engineering,B.Pharm,6.6,1
2017H0288H,Chemisty,M.E,5.2,1
2017A0289A,Pharmacy,B.E,8.72,2
2017A0290A,Computer Science and Information Systems,B.E,7.36,1
2017H0291H,Electrical and Electronics Engineering,M.E,5.92,4
2017D0292D,Economics and Finanace,Ph.D,6.67,1
2017A0293A,Chemical Engineering,B.E,8.34,2
2017A0294A,Economics and Finanace,B.E,6.8,3
2017A0295A,Physics,B.E,8.89,3
2017A0296A,Civil Engineering,B.E,8.25,2
2017A0297A,Mechanical Engineering,B.E,6.92,1
2017S0298S,Chemisty,M.Sc,8.15,1
2017H0299H,Biological Sciences,M.E,7.93,2
2017A0300A,Civil Engineering,B.E,8.52,1
2017A0301A,Chemical Engineering,B.E,9.71,3
2017P0302P,Computer Science and Information Systems,B.Pharm,8.63,2
2017A0303A,Mathematics,B.E,8.6,1
2017A0304A,Chemisty,B.E,5.96,3
2017A0305A,Mathematics,B.E,9.88,3
2017A0306A,Humanities and Social Sciences,B.E,8.15,1
2017H0307H,Electrical and Electronics Engineering,M.E,5.34,4
2017P0308P,Biological Sciences,B.Pharm,5.83,3
2017D0309D,Physics,Ph.D,9.84,3
2017A0310A,Biological Sciences,B.E,9.78,1
2017A0311A,Physics,B.E,5.95,4
2017D0312D,Humanities and Social Sciences,Ph.D,8.42,1
2017D0313D,Chemisty,Ph.D,7.19,4
2017A0314A,Mathematics,B.E,8.9,4
2017A0315A,Mechanical Engineering,B.E,6.36,2
2017A0316A,Biological Sciences,B.E,5.8,2
2017A0317A,Mechanical Engineering,B.E,8.48,4
2017D0318D,Mathematics,Ph.D,8.54,3
2017P0319P,Computer Science and Information Systems,B.Pharm,9.26,3
2017P0320P,Computer Science and Information Systems,B.Pharm,7.76,2
2017P0321P,Civil Engineering,B.Pharm,5.23,2
2017A0322A,Computer Science and Information Systems,B.E,5.2,2
2017P0323P,Computer Science and Information Systems,B.Pharm,9.64,3
2017D0324D,Biological Sciences,Ph.D,8.21,2
2017H0325H,Civil Engineering,M.E,7.67,1
2017S0326S,Pharmacy,M.Sc,6.74,3
2017A0327A,Economics and Finanace,B.E,5.42,3
2017H0328H,Physics,M.E,5.67,3
2017A0329A,Economics and Finanace,B.E,9.93,1
2017A0330A,Economics and Finanace,B.E,6.1,3
2017P0331P,Chemisty,B.Pharm,6.28,1
2017A0332A,Mathematics,B.E,8.29,1
2017P0333P,Electrical and Electronics Engineering,B.Pharm,9.73,3
2017A0334A,Pharmacy,B.E,8.17,2
2017S0335S,Humanities and Social Sciences,M.Sc,6.1,3
2017A0336A,Civil Engineering,B.E,7.91,4
2017P0337P,Chemisty,B.Pharm,7.23,4
2017A0338A,Economics and Finanace,B.E,5.74,4
2017A0339A,Chemical Engineering,B.E,7.48,4
2017P0340P,Chemisty,B.Pharm,9.08,2
2017A0341A,Civil Engineering,B.E,7.85,2
2017P0342P,Pharmacy,B.Pharm,6.41,3
2017A0343A,Chemisty,B.E,9.43,4
2017A0344A,Pharmacy,B.E,8.04,1
2017A0345A,Chemisty,B.E,5.36,2
2017A0346A,Humanities and Social Sciences,B.E,9.55,4
2017S0347S,Chemical Engineering,M.Sc,8.62,2
2017S0348S,Physics,M.Sc,8.75,1
2017A0349A,Mechanical Engineering,B.E,5.5,4
2017A0350A,Biological Sciences,B.E,5.55,1
2017A0351A,Pharmacy,B.E,9.67,2
2017A0352A,Civil Engineering,B.E,8.85,3
2017A0353A,Chemisty,B.E,9.69,1
2017A0354A,Biological Sciences,B.E,9.79,1
2017H0355H,Mathematics,M.E,8.68,3
2017A0356A,Physics,B.E,5.42,2
2017A0357A,Humanities and Social Sciences,B.E,8.8,4
2017H0358H,Chemisty,M.E,6.54,4
2017P0359P,Chemisty,B.Pharm,6.22,3
2017P0360P,Pharmacy,B.Pharm,7.72,1
2017D0361D,Biological Sciences,Ph.D,5.51,3
2017A0362A,Chemical Engineering,B.E,7.56,4
2017A0363A,Chemisty,B.E,5.01,2
2017H0364H,Biological Sciences,M.E,6.13,4
2017A0365A,Chemisty,B.E,6.77,3
2017H0366H,Civil Engineering,M.E,9.61,4
2017A0367A,Pharmacy,B.E,9.42,1
2017S0368S,Humanities and Social Sciences,M.Sc,5.85,1
2017A0369A,Civil Engineering,B.E,5.51,3
2017S0370S,Economics and Finanace,M.Sc,5.38,3
2017A0371A,Chemical Engineering,B.E,6.8,1
2017P0372P,Biological Sciences,B.Pharm,8.02,2
2017A0373A,Electrical and Electronics Engineering,B.E,7.65,2
2017A0374A,Pharmacy,B.E,7.13,3
2017P0375P,Mechanical Engineering,B.Pharm,9.09,3
2017A0376A,Chemical Engineering,B.E,6.36,4
2017D0377D,Pharmacy,Ph.D,6.85,3
2017S0378S,Physics,M.Sc,8.99,1
2017A0379A,Chemisty,B.E,8.89,2
2017H0380H,Economics and Finanace,M.E,5.74,4
2017A0381A,Physics,B.E,8.98,4
2017P0382P,Chemical Engineering,B.Pharm,5.57,4
2017A0383A,Physics,B.E,6.39,1
2017A0384A,Economics and Finanace,B.E,9.97,2
2017A0385A,Electrical and Electronics Engineering,B.E,6.76,4
2017S0386S,Electrical and Electronics Engineering,M.Sc,7.41,4
2017H0387H,Mechanical Engineering,M.E,8.97,3
2017D0388D,Chemisty,Ph.D,9.01,2
2017A0389A,Electrical and Electronics Engineering,B.E,7.09,4
2017S0390S,Mathematics,M.Sc,7.67,2
2017D0391D,Electrical and Electronics Engineering,Ph.D,5.42,4
2017A0392A,Mathematics,B.E,7.89,2
2017A0393A,Physics,B.E,5.44,3
2017A0394A,Biological Sciences,B.E,6.02,1
2017H0395H,Economics and Finanace,M.E,7.79,2
2017A0396A,Chemical Engineering,B.E,5.3,3
2017A0397A,Economics and Finanace,B.E,9.24,2
2017H0398H,Computer Science and Information Systems,M.E,7.3,4
2017D0399D,Civil Engineering,Ph.D,6.05,2
2017D0400D,Biological Sciences,Ph.D,8.73,1
2017H0401H,Physics,M.E,8.52,4
2017A0402A,Physics,B.E,5.13,4
2017H0403H,Economics and Finanace,M.E,5.27,1
2017A0404A,Pharmacy,B.E,7.91,4
2017S0405S,Mechanical Engineering,M.Sc,9.35,1
2017H0406H,Chemisty,M.E,6.83,1
2017S0407S,Civil Engineering,M.Sc,5.39,4
2017A0408A,Chemisty,B.E,8.83,4
2017H0409H,Physics,M.E,5.7,3
2017D0410D,Humanities and Social Sciences,Ph.D,7.06,3
2017A0411A,Humanities and Social Sciences,B.E,8.91,1
2017H0412H,Computer Science and Information Systems,M.E,5.56,1
2017P0413P,Pharmacy,B.Pharm,5.16,2
2017A0414A,Mathematics,B.E,5.8,4
2017A0415A,Electrical and Electronics Engineering,B.E,8.4,4
2017A0416A,Mathematics,B.E,8.56,3
2017A0417A,Mechanical Engineering,B.E,7.51,2
2017P0418P,Electrical and Electronics Engineering,B.Pharm,9.66,3
2017D0419D,Chemical Engineering,Ph.D,7.61,2
2017A0420A,Physics,B.E,6.06,1
2017H0421H,Civil Engineering,M.E,6.96,1
2017H0422H,Physics,M.E,7.34,3
2017A0423A,Pharmacy,B.E,8.21,4
2017A0424A,Chemisty,B.E,5.27,3
2017H0425H,Pharmacy,M.E,7.12,3
2017A0426A,Chemical Engineering,B.E,5.52,3
2017A0427A,Mechanical Engineering,B.E,8.89,3
2017P0428P,Biological Sciences,B.Pharm,6.2,2
2017A0429A,Mathematics,B.E,5.53,2
2017H0430H,Mechanical Engineering,M.E,5.05,3
2017A0431A,Civil Engineering,B.E,7.76,1
2017A0432A,Civil Engineering,B.E,6.35,1
2017A0433A,Mechanical Engineering,B.E,9.93,4
2017H0434H,Biological Sciences,M.E,5.24,1
2017A0435A,Computer Science and Information Systems,B.E,5.04,3
2017A0436A,Computer Science and Information Systems,B.E,9.79,2
2017A0437A,Economics and Finanace,B.E,8.76,3
2017P0438P,Chemisty,B.Pharm,8.51,1
2017H0439H,Economics and Finanace,M.E,7.04,1
2017S0440S,Mathematics,M.Sc,9.04,2
2017H0441H,Biological Sciences,M.E,7.94,4
2017A0442A,Humanities and Social Sciences,B.E,7.93,1
2017A0443A,Computer Science and Information Systems,B.E,5.81,4
2017A0444A,Chemical Engineering,B.E,9.43,1
2017S0445S,Physics,M.Sc,6.16,2
2017S0446S,Pharmacy,M.Sc,8.27,2
2017H0447H,Mathematics,M.E,7.58,3
2017S0448S,Humanities and Social Sciences,M.Sc,8.93,3
2017H0449H,Computer Science and Information Systems,M.E,6.8,4
2017H0450H,Biological Sciences,M.E,9.45,4
2017D0451D,Civil Engineering,Ph.D,6.04,1
2017A0452A,Chemisty,B.E,7.83,4
2017H0453H,Chemical Engineering,M.E,9.02,2
2017P0454P,Computer Science and Information Systems,B.Pharm,7.74,1
2017A0455A,Humanities and Social Sciences,B.E,5.47,3
2017A0456A,Chemisty,B.E,9.67,2
2017A0457A,Chemical Engineering,B.E,6.4,3
2017H0458H,Economics and Finanace,M.E,5.45,2
2017A0459A,Physics,B.E,8.86,3
2017A0460A,Humanities and Social Sciences,B.E,9.89,4
2017H0461H,Pharmacy,M.E,9.62,1
2017A0462A,Mechanical Engineering,B.E,7.44,3
2017H0463H,Computer Science and Information Systems,M.E,7.0,2
2017A0464A,Humanities and Social Sciences,B.E,6.83,3
2017S0465S,Economics and Finanace,M.Sc,5.42,4
2017A0466A,Mathematics,B.E,7.25,1
2017H0467H,Mechanical Engineering,M.E,9.89,1
2017A0468A,Physics,B.E,8.95,1
2017A0469A,Chemisty,B.E,9.27,3
2017A0470A,Electrical and Electronics Engineering,B.E,5.79,4
2017A0471A,Chemical Engineering,B.E,6.12,4
2017P0472P,Pharmacy,B.Pharm,5.47,4
2017A0473A,Humanities and Social Sciences,B.E,8.21,4
2017P0474P,Chemical Engineering,B.Pharm,5.43,1
2017H0475H,Electrical and Electronics Engineering,M.E,8.84,2
2017A0476A,Electrical and Electronics Engineering,B.E,6.64,3
2017H0477H,Economics and Finanace,M.E,9.98,4
2017S0478S,Civil Engineering,M.Sc,8.51,4
2017A0479A,Chemical Engineering,B.E,6.39,1
2017A0480A,Mathematics,B.E,5.78,4
2017A0481A,Chemisty,B.E,8.2,3
2017H0482H,Mechanical Engineering,M.E,5.16,4
2017P0483P,Biological Sciences,B.Pharm,9.68,3
2017P0484P,Electrical and Electronics Engineering,B.Pharm,9.89,2
2017A0485A,Biological Sciences,B.E,6.06,1
2017A0486A,Pharmacy,B.E,7.11,3
2017H0487H,Pharmacy,M.E,5.88,2
2017H0488H,Chemical Engineering,M.E,6.37,1
2017H0489H,Computer Science and Information Systems,M.E,9.37,4
2017A0490A,Electrical and Electronics Engineering,B.E,7.62,3
2017D0491D,Chemisty,Ph.D,9.15,1
2017A0492A,Electrical and Electronics Engineering,B.E,6.71,3
2017D0493D,Chemisty,Ph.D,5.99,4
2017A0494A,Humanities and Social Sciences,B.E,7.38,2
2017H0495H,Physics,M.E,7.18,4
2017S0496S,Biological Sciences,M.Sc,7.8,2
2017H0497H,Chemical Engineering,M.E,8.61,2
2017H0498H,Economics and Finanace,M.E,8.32,3
2017S0499S,Biological Sciences,M.Sc,5.75,4
2017A0500A,Chemisty,B.E,7.5,3
2017A0501A,Chemical Engineering,B.E,8.96,4
2017A0502A,Computer Science and Information Systems,B.E,7.6,1
2017A0503A,Humanities and Social Sciences,B.E,9.72,2
2017S0504S,Pharmacy,M.Sc,7.25,1
2017A0505A,Biological Sciences,B.E,6.09,2
2017A0506A,Electrical and Electronics Engineering,B.E,8.48,2
2017A0507A,Mechanical Engineering,B.E,6.89,3
2017A0508A,Civil Engineering,B.E,9.76,1
2017D0509D,Economics and Finanace,Ph.D,9.07,1
2017H0510H,Computer Science and Information Systems,M.E,9.48,1
2017H0511H,Physics,M.E,7.5,4
2017P0512P,Electrical and Electronics Engineering,B.Pharm,7.05,3
2017H0513H,Mathematics,M.E,7.13,3
2017D0514D,Chemical Engineering,Ph.D,9.63,4
2017A0515A,Electrical and Electronics Engineering,B.E,6.87,2
2017S0516S,Mathematics,M.Sc,7.18,3
2017S0517S,Pharmacy,M.Sc,8.44,4
2017H0518H,Pharmacy,M.E,6.42,1
2017H0519H,Chemical Engineering,M.E,9.03,1
2017D0520D,Chemical Engineering,Ph.D,8.25,4
2017H0521H,Chemical Engineering,M.E,7.48,1
2017A0522A,Pharmacy,B.E,7.22,1
2017A0523A,Pharmacy,B.E,6.45,4
2017H0524H,Civil Engineering,M.E,6.11,4
2017D0525D,Mathematics,Ph.D,6.91,2
2017S0526S,Humanities and Social Sciences,M.Sc,9.75,3
2017A0527A,Humanities and Social Sciences,B.E,7.06,4
2017A0528A,Biological Sciences,B.E,9.7,2
2017A0529A,Mathematics,B.E,6.42,3
2017A0530A,Computer Science and Information Systems,B.E,9.19,4
