Student ID,Course,Degree,CGPA,Year
2014A0243A,Pharmacy,B.E,8.36,1
2014P0244P,Electrical and Electronics Engineering,B.Pharm,5.97,3
2014A0245A,Mechanical Engineering,B.E,8.03,1
2014H0246H,Pharmacy,M.E,6.81,2
2014A0247A,Physics,B.E,9.27,3
2014A0248A,Electrical and Electronics Engineering,B.E,6.86,3
2014H0249H,Economics and Finanace,M.E,6.76,4
2014A0250A,Mathematics,B.E,5.44,4
2014D0251D,Physics,Ph.D,9.96,4
2014H0252H,Computer Science and Information Systems,M.E,5.82,4
2014A0253A,Physics,B.E,9.48,2
2014P0254P,Mechanical Engineering,B.Pharm,7.99,2
2014A0255A,Civil Engineering,B.E,6.52,3
2014S0256S,Chemical Engineering,M.Sc,9.67,4
2014A0257A,Chemical Engineering,B.E,5.03,3
2014A0258A,Electrical and Electronics Engineering,B.E,5.87,4
2014S0259S,Physics,M.Sc,7.84,2
2014A0260A,Civil Engineering,B.E,5.93,4
2014A0261A,Computer Science and Information Systems,B.E,7.77,1
2014A0262A,Computer Science and Information Systems,B.E,9.17,3
2014H0263H,Humanities and Social Sciences,M.E,7.8,4
2014H0264H,Civil Engineering,M.E,5.13,1
2014H0265H,Chemisty,M.E,6.31,4
2014A0266A,Chemical Engineering,B.E,8.27,3
2014A0267A,Electrical and Electronics Engineering,B.E,5.9,2
2014H0268H,Biological Sciences,M.E,5.6,3
2014S0269S,Humanities and Social Sciences,M.Sc,9.97,1
2014A0270A,Mechanical Engineering,B.E,8.73,4
2014A0271A,Mechanical Engineering,B.E,7.18,3
2014A0272A,Pharmacy,B.E,8.43,1
2014D0273D,Economics and Finanace,Ph.D,7.56,1
2014A0274A,Computer Science and Information Systems,B.E,5.81,1
2014H0275H,Chemisty,M.E,6.6,2
2014A0276A,Economics and Finanace,B.E,5.82,3
2014A0277A,Economics and Finanace,B.E,7.1,3
2014A0278A,Biological Sciences,B.E,6.45,1
2014P0279P,Civil Engineering,B.Pharm,8.83,2
2014A0280A,Chemical Engineering,B.E,7.99,2
2014H0281H,Mathematics,M.E,6.61,3
2014P0282P,Pharmacy,B.Pharm,9.0,3
2014A0283A,Pharmacy,B.E,8.49,3
2014H0284H,Chemical Engineering,M.E,7.67,3
2014H0285H,Chemisty,M.E,5.06,3
2014A0286A,Economics and Finanace,B.E,8.89,4
2014A0287A,Economics and Finanace,B.E,9.6,2
2014P0288P,Chemical Engineering,B.Pharm,6.09,2
2014A0289A,Civil Engineering,B.E,8.98,1
2014P0290P,Electrical and Electronics Engineering,B.Pharm,7.3,1
2014A0291A,Chemical Engineering,B.E,9.09,1
2014A0292A,Humanities and Social Sciences,B.E,6.74,3
2014H0293H,Chemisty,M.E,9.09,3
2014H0294H,Chemisty,M.E,8.55,1
2014A0295A,Physics,B.E,9.07,2
2014A0296A,Chemisty,B.E,9.28,2
2014H0297H,Physics,M.E,6.13,2
2014H0298H,Civil Engineering,M.E,5.65,1
2014H0299H,Electrical and Electronics Engineering,M.E,8.45,1
2014H0300H,Chemical Engineering,M.E,5.09,4
2014S0301S,Electrical and Electronics Engineering,M.Sc,5.21,1
2014A0302A,Biological Sciences,B.E,8.97,1
2014A0303A,Humanities and Social Sciences,B.E,5.59,3
2014A0304A,Biological Sciences,B.E,5.33,1
2014D0305D,Chemical Engineering,Ph.D,8.91,2
2014A0306A,Mechanical Engineering,B.E,9.51,2
2014A0307A,Pharmacy,B.E,6.76,1
2014A0308A,Chemisty,B.E,9.23,3
2014A0309A,Mechanical Engineering,B.E,6.74,2
2014A0310A,Mathematics,B.E,8.9,2
2014A0311A,Mathematics,B.E,7.85,1
2014H0312H,Mechanical Engineering,M.E,8.82,2
2014A0313A,Physics,B.E,5.96,3
2014S0314S,Chemisty,M.Sc,9.51,1
2014P0315P,Chemical Engineering,B.Pharm,9.62,4
2014A0316A,Economics and Finanace,B.E,8.49,2
2014H0317H,Humanities and Social Sciences,M.E,8.37,1
2014A0318A,Chemisty,B.E,9.17,4
2014H0319H,Electrical and Electronics Engineering,M.E,6.07,2
2014A0320A,Electrical and Electronics Engineering,B.E,5.56,3
2014H0321H,Chemical Engineering,M.E,7.33,2
2014A0322A,Humanities and Social Sciences,B.E,8.81,3
2014H0323H,Mathematics,M.E,8.61,1
2014H0324H,Economics and Finanace,M.E,7.47,4
2014A0325A,Computer Science and Information Systems,B.E,7.28,3
2014A0326A,Pharmacy,B.E,9.88,4
2014A0327A,Civil Engineering,B.E,7.77,3
2014A0328A,Electrical and Electronics Engineering,B.E,5.94,1
2014S0329S,Humanities and Social Sciences,M.Sc,9.7,3
2014A0330A,Chemisty,B.E,5.06,4
2014H0331H,Pharmacy,M.E,5.53,4
2014A0332A,Mathematics,B.E,8.29,1
2014S0333S,Chemical Engineering,M.Sc,5.72,4
2014P0334P,Mechanical Engineering,B.Pharm,9.89,2
2014H0335H,Chemical Engineering,M.E,6.82,2
2014A0336A,Economics and Finanace,B.E,6.0,4
2014H0337H,Chemical Engineering,M.E,6.16,4
2014A0338A,Physics,B.E,7.5,3
2014A0339A,Pharmacy,B.E,9.72,3
2014A0340A,Humanities and Social Sciences,B.E,8.33,4
2014A0341A,Humanities and Social Sciences,B.E,7.56,2
2014A0342A,Humanities and Social Sciences,B.E,5.54,3
2014A0343A,Humanities and Social Sciences,B.E,7.49,2
2014D0344D,Biological Sciences,Ph.D,5.5,1
2014A0345A,Chemical Engineering,B.E,7.49,1
2014H0346H,Chemisty,M.E,6.91,3
2014A0347A,Chemisty,B.E,6.51,1
2014A0348A,Chemical Engineering,B.E,8.31,4
2014A0349A,Humanities and Social Sciences,B.E,6.01,4
2014A0350A,Humanities and Social Sciences,B.E,7.52,3
2014A0351A,Mathematics,B.E,7.73,1
2014A0352A,Electrical and Electronics Engineering,B.E,9.4,1
2014P0353P,Electrical and Electronics Engineering,B.Pharm,7.25,4
2014A0354A,Humanities and Social Sciences,B.E,7.3,1
2014A0355A,Chemisty,B.E,7.78,3
2014H0356H,Physics,M.E,5.82,4
2014P0357P,Chemisty,B.Pharm,6.56,4
2014A0358A,Humanities and Social Sciences,B.E,8.82,4
2014H0359H,Pharmacy,M.E,7.77,4
2014A0360A,Humanities and Social Sciences,B.E,7.81,2
2014A0361A,Mathematics,B.E,5.28,3
2014P0362P,Humanities and Social Sciences,B.Pharm,7.96,4
2014A0363A,Mechanical Engineering,B.E,8.38,3
2014A0364A,Economics and Finanace,B.E,5.31,1
2014S0365S,Chemisty,M.Sc,9.18,3
2014H0366H,Physics,M.E,7.92,3
2014A0367A,Electrical and Electronics Engineering,B.E,5.49,3
2014A0368A,Economics and Finanace,B.E,7.06,1
2014A0369A,Pharmacy,B.E,6.22,2
2014A0370A,Pharmacy,B.E,6.56,1
2014A0371A,Physics,B.E,5.33,3
2014A0372A,Chemical Engineering,B.E,6.69,1
2014P0373P,Economics and Finanace,B.Pharm,5.19,4
2014A0374A,Mechanical Engineering,B.E,7.57,4
2014A0375A,Computer Science and Information Systems,B.E,5.1,4
2014A0376A,Mechanical Engineering,B.E,5.11,3
2014H0377H,Electrical and Electronics Engineering,M.E,7.85,3
2014S0378S,Mechanical Engineering,M.Sc,5.49,4
2014A0379A,Chemical Engineering,B.E,8.45,2
2014P0380P,Economics and Finanace,B.Pharm,7.48,3
2014H0381H,Chemisty,M.E,8.07,3
2014A0382A,Electrical and Electronics Engineering,B.E,6.01,1
2014A0383A,Mathematics,B.E,6.07,3
2014A0384A,Biological Sciences,B.E,6.49,4
2014A0385A,Civil Engineering,B.E,8.12,1
2014S0386S,Physics,M.Sc,9.22,1
2014S0387S,Mechanical Engineering,M.Sc,6.68,1
2014S0388S,Mechanical Engineering,M.Sc,9.01,4
2014S0389S,Electrical and Electronics Engineering,M.Sc,6.05,1
2014A0390A,Pharmacy,B.E,9.12,3
2014H0391H,Electrical and Electronics Engineering,M.E,8.32,3
2014P0392P,Civil Engineering,B.Pharm,7.07,3
2014A0393A,Mechanical Engineering,B.E,7.58,2
2014A0394A,Biological Sciences,B.E,8.14,2
2014A0395A,Mechanical Engineering,B.E,7.5,4
2014A0396A,Computer Science and Information Systems,B.E,9.69,4
2014A0397A,Mechanical Engineering,B.E,8.63,1
2014A0398A,Mathematics,B.E,6.0,4
2014A0399A,Chemisty,B.E,6.2,3
2014H0400H,Electrical and Electronics Engineering,M.E,7.05,1
2014P0401P,Pharmacy,B.Pharm,6.02,4
2014A0402A,Computer Science and Information Systems,B.E,9.12,2
2014A0403A,Computer Science and Information Systems,B.E,8.43,2
2014D0404D,Electrical and Electronics Engineering,Ph.D,6.19,2
2014P0405P,Civil Engineering,B.Pharm,5.14,3
2014D0406D,Humanities and Social Sciences,Ph.D,7.43,4
2014A0407A,Electrical and Electronics Engineering,B.E,8.23,1
2014A0408A,Civil Engineering,B.E,5.8,2
2014P0409P,Biological Sciences,B.Pharm,6.29,3
2014A0410A,Pharmacy,B.E,7.75,1
2014H0411H,Physics,M.E,7.43,1
2014A0412A,Biological Sciences,B.E,9.3,1
2014H0413H,Economics and Finanace,M.E,8.01,1
2014A0414A,Electrical and Electronics Engineering,B.E,9.48,1
2014H0415H,Electrical and Electronics Engineering,M.E,9.72,2
2014A0416A,Civil Engineering,B.E,5.56,1
2014A0417A,Mathematics,B.E,8.32,3
2014A0418A,Humanities and Social Sciences,B.E,9.42,2
2014P0419P,Mechanical Engineering,B.Pharm,5.61,3
2014A0420A,Economics and Finanace,B.E,9.16,4
2014P0421P,Civil Engineering,B.Pharm,9.68,2
2014H0422H,Chemisty,M.E,5.53,2
2014H0423H,Computer Science and Information Systems,M.E,7.2,3
2014H0424H,Mechanical Engineering,M.E,5.28,3
2014H0425H,Physics,M.E,9.74,3
2014H0426H,Mathematics,M.E,7.12,2
2014A0427A,Computer Science and Information Systems,B.E,9.4,2
2014A0428A,Economics and Finanace,B.E,7.38,3
2014A0429A,Computer Science and Information Systems,B.E,5.11,1
2014A0430A,Physics,B.E,8.31,1
2014P0431P,Pharmacy,B.Pharm,6.2,4
2014H0432H,Computer Science and Information Systems,M.E,8.19,3
2014H0433H,Pharmacy,M.E,5.61,2
2014H0434H,Humanities and Social Sciences,M.E,6.94,4
2014A0435A,Computer Science and Information Systems,B.E,6.5,2
2014A0436A,Computer Science and Information Systems,B.E,6.05,2
2014S0437S,Humanities and Social Sciences,M.Sc,8.16,4
2014S0438S,Biological Sciences,M.Sc,6.37,1
2014A0439A,Humanities and Social Sciences,B.E,7.36,4
2014H0440H,Economics and Finanace,M.E,8.59,1
2014P0441P,Chemisty,B.Pharm,8.49,1
2014H0442H,Economics and Finanace,M.E,7.1,3
2014S0443S,Humanities and Social Sciences,M.Sc,8.48,1
2014A0444A,Pharmacy,B.E,8.21,4
2014P0445P,Pharmacy,B.Pharm,5.68,4
2014S0446S,Civil Engineering,M.Sc,8.14,3
2014A0447A,Mechanical Engineering,B.E,5.41,2
2014H0448H,Civil Engineering,M.E,7.58,2
2014S0449S,Mechanical Engineering,M.Sc,8.43,3
2014A0450A,Humanities and Social Sciences,B.E,7.39,2
2014H0451H,Computer Science and Information Systems,M.E,5.87,3
2014P0452P,Computer Science and Information Systems,B.Pharm,5.99,4
2014A0453A,Economics and Finanace,B.E,5.91,4
2014A0454A,Mechanical Engineering,B.E,6.12,1
2014A0455A,Mathematics,B.E,8.24,2
2014S0456S,Chemical Engineering,M.Sc,9.87,2
2014A0457A,Computer Science and Information Systems,B.E,8.51,2
2014A0458A,Biological Sciences,B.E,7.01,4
2014A0459A,Mechanical Engineering,B.E,6.3,1
2014H0460H,Economics and Finanace,M.E,5.85,1
2014H0461H,Biological Sciences,M.E,8.59,4
2014A0462A,Humanities and Social Sciences,B.E,9.14,4
2014A0463A,Chemical Engineering,B.E,6.12,2
2014A0464A,Civil Engineering,B.E,9.73,3
2014A0465A,Computer Science and Information Systems,B.E,8.73,4
2014A0466A,Chemisty,B.E,7.16,2
2014A0467A,Mechanical Engineering,B.E,6.08,3
2014H0468H,Physics,M.E,8.39,4
2014A0469A,Chemisty,B.E,7.04,2
2014H0470H,Biological Sciences,M.E,6.45,3
2014A0471A,Civil Engineering,B.E,8.09,2
2014H0472H,Economics and Finanace,M.E,7.91,4
2014A0473A,Chemical Engineering,B.E,5.05,2
2014A0474A,Economics and Finanace,B.E,9.87,4
2014H0475H,Pharmacy,M.E,6.06,4
2014S0476S,Physics,M.Sc,7.12,3
2014D0477D,Chemical Engineering,Ph.D,5.48,1
2014A0478A,Biological Sciences,B.E,6.66,2
2014P0479P,Humanities and Social Sciences,B.Pharm,9.54,1
2014H0480H,Biological Sciences,M.E,6.27,4
2014A0481A,Computer Science and Information Systems,B.E,9.89,3
2014A0482A,Chemisty,B.E,9.84,1
2014A0483A,Mechanical Engineering,B.E,5.9,2
2014A0484A,Mathematics,B.E,7.46,3
2014H0485H,Humanities and Social Sciences,M.E,5.66,3
2014A0486A,Physics,B.E,7.65,2
2014P0487P,Computer Science and Information Systems,B.Pharm,5.58,1
2014P0488P,Chemisty,B.Pharm,7.5,3
2014A0489A,Physics,B.E,6.8,4
2014A0490A,Computer Science and Information Systems,B.E,9.51,3
2014A0491A,Mechanical Engineering,B.E,9.15,3
2014H0492H,Mathematics,M.E,6.57,2
2014H0493H,Economics and Finanace,M.E,8.68,4
2014A0494A,Chemisty,B.E,7.78,4
2014S0495S,Biological Sciences,M.Sc,5.94,1
2014H0496H,Civil Engineering,M.E,5.92,4
2014A0497A,Computer Science and Information Systems,B.E,5.82,4
2014A0498A,Electrical and Electronics Engineering,B.E,5.58,4
2014A0499A,Biological Sciences,B.E,7.21,4
2014D0500D,Humanities and Social Sciences,Ph.D,7.46,2
2014A0501A,Chemical Engineering,B.E,6.75,2
2014A0502A,Computer Science and Information Systems,B.E,5.9,2
2014S0503S,Physics,M.Sc,7.54,3
2014P0504P,Mechanical Engineering,B.Pharm,9.45,2
2014A0505A,Mechanical Engineering,B.E,9.99,1
2014A0506A,Mathematics,B.E,8.83,2
2014H0507H,Electrical and Electronics Engineering,M.E,9.6,2
2014H0508H,Humanities and Social Sciences,M.E,8.38,3
2014A0509A,Biological Sciences,B.E,6.42,1
2014A0510A,Electrical and Electronics Engineering,B.E,6.87,1
2014P0511P,Economics and Finanace,B.Pharm,5.77,1
2014S0512S,Humanities and Social Sciences,M.Sc,9.15,4
2014S0513S,Humanities and Social Sciences,M.Sc,8.14,3
2014A0514A,Mechanical Engineering,B.E,8.29,3
2014A0515A,Biological Sciences,B.E,8.28,4
2014S0516S,Economics and Finanace,M.Sc,9.74,2
2014A0517A,Civil Engineering,B.E,9.32,3
2014A0518A,Economics and Finanace,B.E,8.99,1
2014A0519A,Mathematics,B.E,9.76,4
2014A0520A,Chemical Engineering,B.E,6.99,2
2014A0521A,Civil Engineering,B.E,9.83,4
2014A0522A,Chemical Engineering,B.E,5.1,2
2014H0523H,Chemisty,M.E,6.94,4
2014H0524H,Computer Science and Information Systems,M.E,8.24,2
2014A0525A,Chemical Engineering,B.E,6.49,4
